Source,Target,Gen_comp,ChrF,Cos_sim_t5,BLEU,RougeL
I hope they do.,I hope they do too.,I hope they do.,73.2393071401,0.9685031176000001,0.5789300674674098,0.8888888839506174
You but it okay now.,You know but it is okay now.,You know but it is okay now.,100.0,1.0000004768,1.0,0.999999995
Well i you back andy.,Well listen i am going to pass you back to andy.,Well i want you to go back andy.,25.6470864225,0.8815062046000001,0.0,0.555555550617284
Not holler like that.,Do not holler like that.,Not holler like that.,84.6430639912,0.9819161892,0.5475182535069453,0.6666666617283951
If they are arrival you are it down.,So if they are a vfr arrival you are supposed to write it down.,If they are coming in you are going to have to put it down.,33.9857160469,0.7320900559,0.0,0.47999999500800006
But i what i i am.,But i think what i want to do is i am going to.,But i know what i am doing i am not.,27.1986119315,0.7699051499,0.0,0.470588230449827
Or tell judge and we take break.,Or tell the judge and we can take a break.,Or tell the judge and we take a break.,83.2306360782,0.9930957556000001,0.710866788975034,0.9473684160664821
It little rules like that i remember.,See it is little rules like that i am not going to remember.,It was a little bit like that i remember.,40.6328131828,0.6992652416,0.0,0.4545454497107439
We what was agreement.,We have to really hone in o what was the agreement.,We did not know what was agreed.,25.0627197501,0.8973683119,0.0,0.3333333285802469
And when you have it you it.,And when you do not have it you really envy it.,And when you have it you get it.,47.0844332345,0.7613250017000001,0.0,0.6666666618666668
And he wrote luther.,And he wrote to luther.,And he wrote luther.,73.0964043064,0.9607394934000001,0.0,0.8888888839506174
You still hear planes.,You can still hear the planes.,You still hear planes.,55.0110781668,0.9777750373,0.0,0.7999999952000001
What was it her son in.,What was it uh the her son came in.,What was it like her son was in.,49.3473263869,0.8868438005,0.0,0.7499999950781251
Which i i say educations.,Which i come back i say is right education.,Which i i say is education.,47.6756859372,0.9001119137,0.0,0.7692307644970415
He but he how mix friends at.,He is but he does not understand how to mix friends at all.,He is not sure but he knows how to mix friends at.,49.4537711343,0.8603324294,0.36090027066191027,0.7199999950079999
The things they said.,Besides all the things they already said.,The things they said.,43.6209996896,0.8317188621,0.0,0.5454545408264463
But that they today.,But that is all they get today.,But that is what they are doing today.,51.1996126648,0.8181374073000001,0.0,0.6666666616888889
It must four to six months my dad.,It must have been four to six months after my dad died.,It must have been four to six months for my dad.,75.3935674753,0.9098562598000001,0.631692418729579,0.8695652124007562
Well we fran.,Well we had heard of fran.,Well we have fran.,45.5697625438,0.9125210047000001,0.0,0.5999999952
I last night and you.,I came home last night and told you.,I was going to last night and you know.,45.5460189842,0.8033074737,0.0,0.5882352891349482
And that young people have done.,And that maybe young people nowadays would not have done.,And that young people have done.,46.7867238764,0.8017126322,0.0,0.7499999953125
He do anything uh freedoms.,He could go anywhere do anything uh absolute freedom.,He can do anything uh freedom.,42.3582947575,0.9239087105,0.0,0.6666666618666668
Well i that just time.,Well i mean that is just wasting time.,Well i think that just takes a long time.,38.8447223192,0.8251284361000001,0.0,0.5882352891349482
They you know them be friends again.,They are trying to b you know have them be friends again.,They are going to you know be friends again.,57.2511349585,0.933475256,0.2708099697559887,0.7619047570068028
You insides of room.,You know the inside of the room.,You can see inside the room.,47.4939105874,0.9213041663,0.0,0.6666666616666668
You us what you like and not dear.,You have never told us what you like and do not like dear.,You tell us what you like and not dear.,45.4984485819,0.8715032339000001,0.32248945191653294,0.7619047570068028
I going i and.,No i am going to switch i think and.,I am going to go i and.,37.5832201048,0.85095191,0.0,0.6666666616888889
Well you should.,Well you should eat.,Well you should.,76.1872702586,0.8746188879000001,0.0,0.8571428522448981
There a networking meeting on friday.,There is uh a networking meeting going on friday.,There is a networking meeting on friday.,76.4774645772,0.9900869131000001,0.0,0.8749999950781251
She to everything it matter.,She is allergic to everything it does not matter.,She has to do everything it does not matter.,69.4822787519,0.8261875510000001,0.5555238068023582,0.7777777727777778
He healed very.,He healed very quickly.,He healed very well.,57.479475707,0.9526513815000001,0.0,0.749999995
I take cab i.,I would not take a cab when i was young.,I take a cab i.,23.9512060259,0.7484513521,0.0,0.6666666622222223
They annoy me.,They just really annoy me.,They annoy me.,44.5322565577,0.9510899782000001,0.0,0.7499999953125
Well dale her.,Well dale will help her.,Well dale walked up to her.,46.7902579146,0.8667910695000001,0.0,0.5454545404958678
Be forever with him.,Mine to be forever with him.,Be forever with him.,69.7205554922,0.9363253117,0.4482700320176827,0.5999999952
Shoots twentyfive or.,Like shoot for say twentyfive or.,Shoots twenty five or so.,49.4715999914,0.8501003385,0.0,0.18181817685950424
I will that position anymore.,I will not be put in that position anymore.,I will not be in that position anymore.,84.3075651188,0.9759714007,0.6690484408935986,0.9411764656055364
And i think it i it is right thing.,And i think it i think it is the right thing to do.,And i think it is a right thing.,53.4998884753,0.9743188024,0.3045318014442521,0.7777777728395062
Oh it what you always wanted.,Oh it is just what you have always wanted.,Oh it is what you always wanted.,61.0941980822,0.9763510227000001,0.0,0.8749999950781251
Just the whole things and,Just take the whole thing and do not.,Just the whole thing.,51.1134115361,0.8171562552,0.0,0.6666666622222223
Meat and fish and idea bothers me but i everything.,Like meat and fish and the idea bothers me but i eat everything else.,Meat and fish and the idea bothers me but i do not know anything.,65.5813834539,0.8543308377000001,0.5659119256652702,0.6153846103846154
And that is people do not.,And that is why people do not vote.,And that is why people do not.,83.5286394775,0.8217406869,0.767279645960659,0.9333333283555556
Oh you wrote what.,Oh you wrote down what s.,Oh you wrote what.,55.0357017866,0.8957048655000001,0.0,0.7999999952000001
How i help you all.,How can i help you with all this.,How can i help you all.,57.1303388772,0.9167940617,0.5025431541540228,0.8571428522448981
My wife grew in south dakota.,My wife is grew up in south dakota.,My wife grew up in south dakota.,83.1228132217,0.9971568584,0.6752918218126556,0.9333333283555556
What you had.,What you had for.,What you had.,69.2789397853,0.9348880649,0.0,0.8571428522448981
I you know and.,I ended up you know and.,I think you know and.,54.0470910096,0.7812262177,0.4548019047027907,0.7272727223140496
Because they got cabinet.,Because they have got dark cabinets.,Because they got a cabinet.,52.3314433007,0.8608279824,0.0,0.5454545404958678
Let us watch now and occur.,Let us watch now and see what occurs.,Let us watch now and see what happens.,75.5823487476,0.9954189062000001,0.7506238537503395,0.874999995
It down that far.,It was not down that far.,It is not down that far.,80.3874222838,0.9562976956,0.6434588841607617,0.8333333283333335
We we had one big bedroom.,So we had uh we had this one big bedroom.,We had one big bedroom.,48.4052275903,0.9864505529,0.23350308364304223,0.6153846106508877
I thought so i i.,I thought so i mean i can get.,I thought so i i.,47.0968208197,0.8811365366,0.34107725495137897,0.7272727226446282
I went europe.,I went back to europe.,I went to europe.,59.3168651995,0.9378598928,0.0,0.8888888839506174
And he was taking it else.,And he was taking it to someplace else.,And he was taking it away from someone else.,61.9090769123,0.8256677985,0.4518010018049224,0.7058823479584776
Like he used travel country.,Like he used to travel around the country.,Like he used to travel around the country.,100.0,0.9999997020000001,1.0,0.999999995
Okay what you going to me.,Okay what are you going to show me.,Okay what are you going to do to me.,76.6814705692,0.8296385407,0.5814307369682193,0.874999995
It those i went out and coffees.,It is really that is why i went out and bought the coffee.,It was the same i went out and got coffee.,38.4501179316,0.8600086570000001,0.22825471031091593,0.5454545404958678
I he be in hearing him least.,I figured he would be interested in hearing him at least.,I think he will be in hearing him the least.,38.9443485085,0.7573266029,0.0,0.6666666616780046
You do do it.,You do not do it.,You do not have to do it.,65.5040455428,0.8289587498000001,0.0,0.7999999952000001
There is point.,There is a point.,There is no point.,65.4649365711,0.8714988232,0.0,0.749999995
They been it a while.,They have been doing it for a while now.,They have been doing it for a while.,88.7253277961,0.9913064241,0.795637166192145,0.9411764656055364
We will done it.,We will be done with it.,We will do it.,31.4030579768,0.8404909372,0.0,0.5999999952
She her weddings rings.,She has her wedding ring on.,She had her wedding rings.,69.488743482,0.926995039,0.0,0.5454545404958678
And my vfr.,And um to write down my vfrs.,And my vfr.,19.2814789793,0.8438707590000001,0.0,0.3999999958
Yeah he i guess.,Yeah he is i guess.,Yeah he i guess.,70.6526378327,0.944440484,0.0,0.8888888839506174
It resources rooms.,It is called resource room.,It is not a resource room.,60.3609529769,0.7668274045,0.0,0.7272727223140496
But i mean they could you.,But i mean they could be cheating you.,But i mean they could have you.,60.4029905718,0.8525078297,0.5247357977607321,0.7999999950222222
Person meaning who.,These people meaning who.,Person meaning who.,47.865301546,0.8899717331,0.0,0.5714285665306124
I thought she was a shortorder chefs.,I thought she was going to be a shortorder chef.,I thought she was a shortorder chef.,71.7370924466,0.9771464467000001,0.4752203774792173,0.8235294069204152
I not have to to him the head.,I do not have to try to grab him around the head.,I do not have to go to him the head.,51.2781217463,0.9026337862,0.4136817680097794,0.79999999505
We know where empowerless people are.,We already know where the most empowerless people are.,We know where the empowerless are.,49.8009095399,0.9342644215,0.0,0.7999999952000001
And the makikomi technique it you do not tsurikomi.,And with the makikomi technique with it you do not have the tsurikomi.,And the makikomi technique is it you do not have tsurikomi.,72.666198076,0.9676655531,0.4039323667732872,0.9090909040909091
His kids did it but henry but.,No his kids did not like it but henry was against but.,His kids did not do it but henry but.,49.4457608273,0.8981000781,0.0,0.6315789424930748
It going another wonderful saturday.,It is going to be another wonderful saturday.,It is going to be another wonderful saturday.,100.0,0.9999998212000001,1.0,0.999999995
Make it like we are it.,To make it sound like we are taking it seriously.,Make it look like we are going to do it.,32.2856249516,0.8442239761,0.0,0.44444443944444445
Oh i did know it.,Oh i did not know it would.,Oh i did not know it.,71.9967305103,0.8897212744,0.7289545183625967,0.9230769181065088
I do remember us doing anything that though.,I do not ever remember us doing anything like that though.,I do not remember us doing anything like that though.,87.0834905567,0.9910202622000001,0.7426141117870938,0.9523809473922903
I do know where addison.,I do not know where addison is.,I do not know where addison is.,100.0,0.9999998808,1.0,0.999999995
Yeah i was it uh let me show you it.,Yeah i was into it uh let me show you how easy it was.,Yeah i was thinking it was uh let me show you it.,54.6786449234,0.8127757311,0.3814156086719434,0.8181818132231407
We have many plate.,We have so many plates.,We have so many plates.,100.0,0.9999998212000001,1.0,0.999999995
They so fast they shape containers.,They are moving so fast they completely fill the shape container.,They are so fast they shape the containers.,47.3822942099,0.8796322346000001,0.0,0.6315789424930748
No i wai about them floor.,No i wai was thinking about putting them in the floor.,No i wai about them on the floor.,40.1747836272,0.8750327826000001,0.0,0.7368421003878117
You what i am just going one.,You know what i am just going to skip this one.,You know what i am just going to do one.,72.2762936712,0.7883093357000001,0.6774702029865005,0.8571428521541952
Make sure you air.,Just to make sure you get enough air.,Make sure you have enough air.,56.5800763237,0.9086544514,0.0,0.5714285665306124
And i called talk him.,And i called up to talk to him.,And i called to talk to him.,79.7780995587,0.9866125584000001,0.6101950432112578,0.9230769181065088
You what i it mms.,Do you know what i mean it was like mm.,You know what i mean it is mms.,58.4380348216,0.8436682224000001,0.3740548510898887,0.555555550617284
You that kinds things here.,You do not sell that kind of thing here.,You know that kind of thing here.,66.1949456584,0.7474735975,0.5506953149031837,0.7499999950781251
I did book.,I did not enjoy reading the book.,I did not read the book.,49.6385968312,0.8930844665000001,0.0,0.7692307642603551
Generalities that people say are not true.,Some generalities that some people would say are not true.,Generalities that people say are not true.,62.2837965122,0.9686200619,0.3864911638244346,0.7058823480968859
And i am looking it and everyone like yeah over.,And i am looking at it and everyone is like saying yeah pull over.,And i am looking at it and everyone is like yeah over.,73.2770707649,0.8924582005,0.6919727437332063,0.9230769181065088
I if she would more.,I wonder if she would need more.,I would like to see if she would be more.,46.5774742863,0.8703361154,0.0,0.6249999950781252
I have telling you four year you got to work.,But stephanie i have been telling you for four years you have got to work hard.,I have been telling you four years you got to work.,58.0935201098,0.8927583694000001,0.2645315854422905,0.7499999951388889
Well top guys lip.,Well the top guy has a real thick lip.,Well top guys lip.,30.0589899127,0.916746974,0.0,0.4615384572781066
Because she that if i acted in it.,Because she thought that if i acted in french it was safer.,Because she said that if i acted in it.,47.5108164132,0.8170244694000001,0.3564059636443072,0.7619047570068028
You them that its abilities to cooperate is.,You tell them that their ability to cooperate is being graded.,You tell them that its ability to cooperate is not.,64.3146218591,0.8466322422,0.4412739850976205,0.7619047569160999
I not her wisdom its tonsils.,I mean not her wisdom teeth her tonsils.,I do not know her wisdom its not like her tonsils.,51.9706579506,0.8794493079,0.0,0.6249999950781252
From here i roll it around here.,Alright from here i am going to roll it around here.,From here i roll it around here.,54.7797138256,0.9391440153,0.36064528799877893,0.6249999953125001
You put than or twothirds.,You put is less than or equal to twothirds.,You put more than or twothirds.,48.5028560932,0.9428424239000001,0.0,0.6666666618666668
Oh i it they.,Oh i think it they are great.,Oh i thought it was they.,24.9596157114,0.7281209826,0.0,0.6153846104142012
They have form in spanish.,They have a form in spanish also.,They have a form in spanish.,82.8240096825,0.9749863148000001,0.7289545183625967,0.9230769181065088
I see venice high school.,I got to see venice high school.,I see venice high school.,78.3194041661,0.9464193583,0.5698363775444273,0.8333333284722222
Him a back tire then.,Wrap him around a back tire then.,He gave him a back tire then.,54.8793638666,0.8919371367000001,0.5410822690539396,0.7142857092857143
Who wants coffee.,Who wants more coffee.,Who wants coffee.,62.0560750657,0.960845232,0.0,0.8571428522448981
That is last thing you.,That is the last thing you wanted to hear.,That is the last thing you want to do.,75.7331437907,0.8445878029,0.5555238068023582,0.7777777727777778
Women their infants.,For women to love their infants.,Women with their infants.,52.3479523336,0.8473138213,0.0,0.39999999520000007
It great in rooms we.,It was great working in that room we.,It was great in the room we were in.,49.1859551744,0.9094685912,0.0,0.749999995
And then my legs hurt i not anyway.,And then my legs hurt i could not have walked anywhere anyway.,And then my legs hurt i did not do that anyway.,50.2584635434,0.8796173334,0.44462966469165144,0.6956521689224953
And up on weight.,And keep working up on the weight.,And then up on weight.,33.943371928,0.8832597733,0.0,0.6666666618055556
If you do want cd.,If you do not want a cd.,If you do not want to have cd.,75.7177667614,0.9720546007,0.5133450480401704,0.7999999950222222
I said i think he wanted.,I said i think he just wanted to.,I said i think he wanted.,62.6442532211,0.9310146570000001,0.5025431541540228,0.8571428522448981
We can generalities.,We can make generalities.,We can make generalities.,100.0,1.0,1.0,0.999999995
I find mark.,I will find out from mark.,I can find mark.,23.8571676632,0.8887670040000001,0.0,0.5999999952
Little ppast that going.,A little ppast that going.,Little ppast that is going to.,69.4378531155,0.9143556356,0.0,0.5454545404958678
I mean that thing i thought.,I mean that is the thing i thought of too.,I mean that is the thing i thought.,83.5160113624,0.9206702709000001,0.7119674182275004,0.8888888839506174
Well i see.,Well i have to see the inside too.,Well i do not see.,19.9038876926,0.7420703173000001,0.0,0.4615384568047337
That what wheel.,That is what is turning the wheel.,That is what the wheel is.,55.7372306532,0.9335837364,0.0,0.9090909041322315
You teach threeyearolds tap dances.,How can you teach a threeyearold to tap dance.,You can teach threeyearolds tap dances.,54.3683501026,0.9031401873,0.0,0.39999999520000007
A recording your favorite songs.,Have a recording of your favorite songs.,A recording of your favorite songs.,86.2774521245,0.9605600238,0.7013967267997694,0.7692307642603551
When there flames underneath it.,When there was a flame underneath it.,When there are flames underneath it.,68.6595493659,0.9210723042000001,0.0,0.6153846104142012
I have it.,I have never heard of it.,I have to have it.,25.286245529,0.6689853668,0.0,0.5999999952
You going jito.,Are you going to stall out jito.,You are going to jito.,35.7750760972,0.8420372009,0.0,0.499999995138889
Or how god moses his mission.,Or how god involved moses in his mission.,Or how god moses did his mission.,58.397001091999996,0.9486375451,0.0,0.7999999950222222
You to it spreads.,You are lucky to get it spread.,You have to spread it out.,28.2117184396,0.8016138077,0.0,0.4615384565680473
I am to use that.,I am going to use some of that.,I am going to use that.,63.0726169855,0.8953869343,0.5313746898412454,0.8571428522448981
Oh ahead moms just doing it.,Oh go ahead mom just keep doing it.,Oh ahead moms just doing it.,52.4352063537,0.8782553077,0.0,0.7142857093877552
They redoing pharmacy there wewallmart.,They are redoing the pharmacy there at wewallmart.,They are redoing the pharmacy there wewallmart.,89.5750685714,0.9950429201000001,0.6752918218126556,0.9333333283555556
And them you know and they a bits.,And make them you know and they are just a little bit for.,And you know and they have a bit of a.,36.4520952003,0.7979285717,0.21241494252828044,0.6363636315289257
I do not these the times that.,I do not think this is the time for that.,I do not know this the times that.,49.0164987096,0.7187287807,0.0,0.6666666617283951
And then woman came canada.,And then a woman came from canada.,And then the woman came to canada.,60.298152867,0.9648923874,0.0,0.7142857092857143
And i your fathers.,And i went to my father.,And i am not going to your father.,38.4200822582,0.7618466616,0.0,0.5714285665306124
He not the other last year.,He would not look at any of the others last year.,He did not like the other last year.,43.210005077,0.7962129116000001,0.0,0.5263157845983379
Let me you important question.,Let me ask you a very important question.,Let me ask you an important question.,80.5408092825,0.986746192,0.4412484512922977,0.7999999950222222
No you these downstairs.,No you gtake that downstairs.,No you can't bring this downstairs.,50.5320189647,0.8600672483,0.0,0.5454545404958678
Course they are.,Of course they are losing.,Of course they are.,68.8407268192,0.7671962976000001,0.5789300674674098,0.8888888839506174
Well i you goodies.,Well i am telling you withholding goodies works.,Well i will give you some goodies.,27.8521195554,0.7802380323,0.0,0.5333333283555556
Then what did he.,So then what did he do.,Then what did he do.,82.5595969146,0.9822053909,0.6431870218238024,0.7272727223140496
And they trying be and things and.,And they were trying to be cute and say sweet things and.,And they are trying to be and do things and.,55.5303349238,0.8020408154,0.0,0.6999999950500001
Anything you the masas.,Anything you do with the masa.,Anything you can do with the masa.,85.955385683,0.9794640541,0.5946035575013605,0.9230769181065088
Well i part.,Well i found that part.,Well i am going to do the part.,33.623526097,0.8104608059,0.0,0.4615384568047337
It might have been based either calorie level.,It might have been based either on a higher calorie level.,It might have been based on either calorie level.,76.8015021516,0.9539511204000001,0.454824424696042,0.79999999505
I not know what it.,I do not know what it is called either.,I do not know what it is.,59.8074050644,0.8965046406,0.6771219109764864,0.8749999950781251
And course he adores me.,And then of course he adores me.,And of course he adores me.,76.6135119242,0.9850679636,0.7289545183625967,0.9230769181065088
And i call her she home.,And i call her she is never home.,And i call her she is home.,70.3647185955,0.8347505927000001,0.6752918218126556,0.9333333283555556
We always played payette that we like year.,We always played like payette that we like beat every year.,We always played payette that we like every year.,74.2839473882,0.9526669979000001,0.3974870438631006,0.9473684160664821
But they have cartilage than you.,But they have more cartilage than you know.,But they have more cartilage than you.,87.5948766913,0.9461662769,0.767279645960659,0.9333333283555556
Well i came.,Well i came over here.,Well i came.,48.1031444501,0.9086310267000001,0.0,0.7499999953125
We a lots her lives trying that.,We could spend a lot of our life trying to contradict that.,We spent a lot of our lives trying to do that.,44.551145121,0.8279034495,0.27143466477063505,0.6956521689224953
But those what she.,But that is what she said.,But those are what she said.,63.9199190264,0.9335660338,0.4347208719449915,0.6666666616666668
They had fallen fran.,They had fallen apart fran.,They had fallen fran.,65.6362978522,0.9332776070000001,0.0,0.8888888839506174
What you it.,What do you call it.,What do you think of it.,51.5829493144,0.8300930262,0.0,0.7272727223140496
There they hit it the head.,Even there they hit it on the head.,There they hit it in the head.,68.195061119,0.8119882941000001,0.0,0.6666666616888889
That ban bankruptcy unsecured creditors.,That was ban filed bankruptcy against was unsecured creditors.,That bans bankruptcy for unsecured creditors.,56.3969574009,0.8819155097,0.0,0.5714285665306124
You honey it really makes me.,You are so strange honey it really makes me wonder.,You know honey it really makes me feel better.,52.4758717633,0.7180677652,0.38662527162788296,0.6315789423822715
I i give you a breaks.,I thought i would give you a break.,I i will give you a break.,51.037482341,0.9401682615,0.4962644776757998,0.7999999950222222
You give sweets man.,You never give sweets man.,You can give sweets to the man.,50.62895062,0.7811366916,0.0,0.6666666618055556
Do out our seat without permission.,Do not get out of your seat without permission.,Do not take out our seat without permission.,74.2813663343,0.9124617577,0.33010083098515036,0.7058823479584776
A good times.,Having a good time together.,A good time.,29.6486744468,0.9005702734000001,0.0,0.49999999531250006
By the way.,By the way going to c.,By the way.,42.7673263479,0.8440517187000001,0.0,0.6666666622222223
Eat me then.,Well said boy eat me then.,Eat me then.,39.2667176278,0.8982623816,0.0,0.44444444000000005
You guys have been times.,So you guys have been having a good time.,You guys have been there many times.,46.145259265,0.8032819033,0.0,0.37499999507812504
Why not you come.,Why do not you come.,Why not come.,32.4568161057,0.9585460424000001,0.0,0.7499999953125
Never down out the mountains.,Never came down out of the mountains.,Never go down out of the mountains.,77.839594173,0.8614677191000001,0.7071067811865475,0.8571428521428571
So you it.,So you would expect it.,So you know it.,23.2819541405,0.7905132771000001,0.0,0.6666666617283951
So i la conversation and i picked stuff for,So i go into la conversation and i picked out all this stuff for.,So i had la conversation and i picked up some stuff.,54.3607320556,0.8988469839000001,0.30238706547866273,0.6086956472589792
And animal grasshopper and bumblebee they could only one.,And the little animals like grasshopper and bumblebee they could only carry one.,And the animal grasshopper and the bumblebee they could only have one.,64.2929634105,0.9379276037000001,0.267768029597763,0.7499999950347224
You are have say something.,You are going to have to say something.,You are going to have to say something.,100.0,1.0000001192,1.0,0.999999995
Naw i that it mine.,Naw i cannot do that it is not mine.,Naw i think that is it mine.,34.7405999025,0.7951565385,0.0,0.6249999950781252
Something it with.,Find something else to pick it up with.,Something it is doing with.,33.7848851894,0.7552899122000001,0.0,0.3076923029585799
Hell we even to in three months.,Hell we cannot even get to court in three months.,Hell we even have to wait for three months.,44.3791249753,0.8527265787,0.0,0.6315789423822715
I these just much it.,I mean that is just how much it costs.,I think these just so much it.,28.3084405493,0.7349843979,0.0,0.4999999950781251
Because it had soared.,Because it had soared so high.,Because it had soared.,73.3007669192,0.9732861519,0.4739878501170792,0.7999999952000001
Sat sat board itself has said.,The sat the sat board itself has said.,Sat sat board itself has said.,73.0158991806,0.9679226875,0.608025321419836,0.7692307642603551
And that is you do that.,And that is easy you can do that.,And that is how you do that.,51.6733013177,0.8512569666,0.0,0.7692307642603551
We to chapters one little backgrounds.,We have to go to chapter one to get a little background.,We are going to have to read a chapter with a little background.,58.2095536888,0.9125390053,0.23397625978961173,0.5714285664399092
No it does.,No it does not.,No it does not.,100.0,0.9999999404000001,1.0,0.999999995
Yeah i i could.,Yeah i mean i could not.,Yeah i thought i could.,37.2089230429,0.7570670843,0.0,0.6666666617283951
Oh i just one question example.,Oh i just had one question s for example.,Oh i just wanted to give you one question example.,58.3894188911,0.9269860387000001,0.0,0.6315789423822715
Well they really the fact that i like.,Well they really are picking on the fact that i am new like.,Well they really are not the fact that i like.,61.5573894683,0.7219945788000001,0.39257420669074844,0.78260869073724
Now things you do you pass three cards your left.,Now the first thing you do is you pass three cards to your left.,Now what do you do you pass three cards to your left.,62.5084531219,0.94933635,0.536978781616934,0.78260869073724
So you one.,So you took that one.,So you know one.,30.0179758676,0.8108782768,0.0,0.6666666617283951
You me enough i changed my mind.,You argued with me long enough i changed my mind.,You know me enough i changed my mind.,57.3266155936,0.8937631845,0.5054229726989798,0.7777777728395062
What god does and this the modern views.,What god does and this will be the really the modern catholic view.,What god does and this is the modern view.,50.7430098509,0.9054486156,0.3375287924591442,0.7619047570068028
It that un.,It is just that the un.,It is that un.,28.8239763489,0.9117078185,0.0,0.7999999952000001
This is i to job with.,This is why i did not want to take the job to begin with.,This is i have to do a job with.,22.7669882753,0.7643500566,0.0,0.5454545406198348
Where they came.,Where they came from.,Where they came from.,100.0,1.0000002384,1.0,0.999999995
Shit i loved things.,Shit i loved those things.,Shit i loved things.,72.1881493023,0.9081007242,0.0,0.8888888839506174
It not slave.,It is not really slave.,It is not a slave.,50.7097738164,0.9421143532,0.0,0.7999999950000002
Yeah but you that flexibility.,Yeah but at least you have that flexibility.,Yeah but you have that flexibility.,77.758566204,0.9805911779,0.5313746898412454,0.8571428522448981
I would have put.,I would have put awaked.,I would have put it.,63.3543537449,0.8286972046000001,0.537284965911771,0.7999999950000002
So he well i not know what i can.,So he says well i do not know what else i can take.,So he is well i do not know what i can do.,57.2205365495,0.8295274973000001,0.4460478024728241,0.8181818132231407
You know but he,You know but he is a.,You know but he is a he.,90.792648182,0.9361075163,0.7071067811865475,0.999999995
I thought you,I thought you were there with.,I thought you were going to.,58.3319864655,0.8751010895,0.4347208719449915,0.6666666616666668
And me i.,And even me i do.,And me i.,19.4688986706,0.8788681030000001,0.0,0.7499999953125
When does these.,When does this go to.,When does this happen.,64.2313469973,0.883826375,0.0,0.6666666617283951
Well i we it.,Well i think how we define it.,Well i think we will have to do it.,43.8473841815,0.7765074968,0.0,0.6249999950781252
We got it.,We got it out.,We got it.,58.2430100776,0.8470815420000001,0.0,0.8571428522448981
Sure they are okay.,Make sure they are fit okay.,Sure they are okay.,51.1696619654,0.7697682381000001,0.0,0.5999999952
That this high propoes.,That had this really disproportionately high propo.,That is so high propoes.,24.7984116731,0.8202539682000001,0.0,0.33333332847222225
I think it first time i this.,I think it is the first time i have heard that.,I think it is the first time i have done this.,74.0875020816,0.8460569978,0.7292571723872933,0.8181818131818183
Or thirty i think it.,Or males under thirty i think it is.,Or thirty i think it is.,64.3553335025,0.7831758261,0.6319145618915731,0.8571428522448981
And horses have hard time.,And the horses have had a hard time.,And horses have a hard time.,62.3335062021,0.9265854359000001,0.3818502221061359,0.8571428522448981
They learn much.,They will learn just as much.,They learn so much.,32.3744794614,0.860558629,0.0,0.5999999952
That what i want.,That is what i want.,That is what i want.,100.0,1.0000001192,1.0,0.999999995
It keeps us from.,It keeps us from moving.,It keeps us from going.,70.0374297061,0.9229391217,0.537284965911771,0.7999999950000002
The carts attached.,The cart was still attached.,The cart is attached.,55.3752092898,0.9465219975,0.0,0.6666666617283951
Guy was jokes marlboros.,This guy was telling jokes about marlboros.,Guy was making jokes about marlboro.,63.1677494995,0.9717222452000001,0.0,0.4615384565680473
But you metro runway heading.,But you kept the metro on this runway heading.,But you know the metro runway heading.,62.9979599238,0.8937747478,0.0,0.7499999950781251
Probably something is going go.,Probably something is going to go there.,Probably something is going to go.,84.0612143182,0.8986000419,0.7289545183625967,0.9230769181065088
It is ones that a deal attention.,It is another one that does not take a great deal of attention.,It is the one that gets a great deal of attention.,58.5742499568,0.7609369755000001,0.43649904483690155,0.7499999950347224
So we trish pregnant.,So we already knew trish was pregnant.,So we are going to get trish pregnant.,40.9955981969,0.8636274338000001,0.0,0.5333333283555556
Well write that anyway quote.,Well write that in there anyway in the quote.,Well write that anyway quote.,53.8230399033,0.9498524666,0.0,0.7692307644970415
Ideas he he just,Had no idea where he was going he just took.,I have no idea he he just got.,29.4141424778,0.8309602737,0.0,0.4999999950781251
It iwill open up your sinuses.,So it is real iwill open up your sinuses.,It will i will open up your sinuses.,73.3347379171,0.9177664518,0.39938791763778786,0.4999999950781251
What they and cannot.,What they can and cannot.,What they can do and cannot do.,77.5177550632,0.9866746664,0.0,0.9090909041322315
I do not think sciences.,I do not think science is the.,I do not think in science.,63.4400945961,0.8949314356,0.39442436483275556,0.7692307642603551
But i it is been gives and take.,But i mean it is always been a give and take.,But i think it has been given and take.,38.7347128665,0.9078248143000001,0.0,0.5999999950500001
Well posture and just take care it.,Well bad posture and just do not take care of it.,Well posture and just take care of it.,69.7183759457,0.7898328304000001,0.4405149609594086,0.8421052582825486
Why they filled.,Why are they filled.,Why are they filled.,100.0,0.9999999404000001,1.0,0.999999995
And have planes over.,And have the planes go over.,And have a plane over.,46.7677051652,0.9044007063,0.0,0.5454545404958678
Who do you know that there besides what her name.,Who else do you know that is been there besides what is her name.,Who do you know that there is besides what her name is.,59.5567321424,0.9232829809,0.2529542505446406,0.8333333283680556
Yeah he put a floor barns.,Yeah he put a floor in a barn.,Yeah he put a floor in the barn.,80.5388499917,0.991756916,0.6606328636027614,0.9333333283555556
You with hand.,Pressing against you with that left hand.,You can do it with your hand.,18.978761562,0.76224792,0.0,0.2857142807142858
I a rake but i it.,I have been out hunting for a rake but i found it.,I have a rake but i have not seen it.,34.1013449722,0.8434174061,0.2643191130222548,0.6666666617687076
Do you know.,How do you know.,Do you know.,64.6178912988,0.9019587636,0.0,0.5714285665306124
And he this i call stars.,And he said this i will call a star.,And he said that i call a star.,64.7396301008,0.9748743773,0.39938791763778786,0.823529406782007
