Source,Target,Gen_comp,ChrF,Cos_sim_t5,BLEU,RougeL
Oh it what you always wanted.,Oh it is just what you have always wanted.,Oh it is what you always wanted.,61.0941980822,0.9763510227000001,0.0,0.8749999950781251
Just the whole things and,Just take the whole thing and do not.,Just the whole things and the whole thing.,52.1741360656,0.7749118805,0.0,0.5714285665306124
Meat and fish and idea bothers me but i everything.,Like meat and fish and the idea bothers me but i eat everything else.,Meat and fish and idea bothers me but i i everything.,64.5274968576,0.9279562235000001,0.34916650730713383,0.7272727224380167
And that is people do not.,And that is why people do not vote.,And that is people do not do not.,61.5449176919,0.7282842398,0.0,0.8571428522448981
Oh you wrote what.,Oh you wrote down what s.,Oh you wrote what.,55.0357017866,0.8957048655000001,0.0,0.7999999952000001
How i help you all.,How can i help you with all this.,How i can help you all.,34.7953873075,0.8770576715,0.0,0.7142857093877552
My wife grew in south dakota.,My wife is grew up in south dakota.,My wife grew in south dakota.,66.4296036509,0.9684416056,0.3818502221061359,0.8571428522448981
What you had.,What you had for.,What you had.,69.2789397853,0.9348880649,0.0,0.8571428522448981
I you know and.,I ended up you know and.,I know you know and.,54.7270434678,0.7678872943,0.4548019047027907,0.7999999952000001
Because they got cabinet.,Because they have got dark cabinets.,Because they got a cabinet.,52.3314433007,0.8608279824,0.0,0.5454545404958678
Let us watch now and occur.,Let us watch now and see what occurs.,Let us watch now and occur.,61.7624003978,0.9556854367000001,0.48354474047437324,0.7142857093877552
It down that far.,It was not down that far.,It down down that far.,64.1691406813,0.8633853197,0.4548019047027907,0.7999999952000001
We we had one big bedroom.,So we had uh we had this one big bedroom.,We had one big bedroom.,48.4052275903,0.9864505529,0.23350308364304223,0.6153846106508877
I thought so i i.,I thought so i mean i can get.,I thought so i i thought.,46.042582412,0.874386549,0.34191776499651855,0.7272727226446282
I went europe.,I went back to europe.,I went to Europe.,41.5882842764,0.9373717904000001,0.0,0.6666666617283951
And he was taking it else.,And he was taking it to someplace else.,And he was taking it out.,51.8962328812,0.8412669897,0.48354474047437324,0.7142857093877552
Like he used travel country.,Like he used to travel around the country.,Like he used to travel country.,67.9980087826,0.9716816545,0.5313746898412454,0.8571428522448981
Okay what you going to me.,Okay what are you going to show me.,Okay what are you going to do to me.,76.6814705692,0.8296385407,0.5814307369682193,0.874999995
It those i went out and coffees.,It is really that is why i went out and bought the coffee.,It was those that i went out and coffees.,39.6173257171,0.8235324025,0.20252884954471365,0.5714285665306124
I he be in hearing him least.,I figured he would be interested in hearing him at least.,I he be in hearing him least.,36.884089891,0.7626926899,0.0,0.7777777730246914
You do do it.,You do not do it.,You do do do it.,45.4731425811,0.8246702552,0.0,0.8571428522448981
There is point.,There is a point.,There is a point.,100.0,1.0000001192,1.0,0.999999995
They been it a while.,They have been doing it for a while now.,They were not a a while.,25.421439158,0.696236968,0.0,0.4285714239795918
We will done it.,We will be done with it.,We will do it.,31.4030579768,0.8404909372,0.0,0.5999999952
She her weddings rings.,She has her wedding ring on.,She has her wedding rings.,86.8393080205,0.9765124321,0.4548019047027907,0.7272727223140496
And my vfr.,And um to write down my vfrs.,And my vfr.,19.2814789793,0.8438707590000001,0.0,0.3999999958
Yeah he i guess.,Yeah he is i guess.,Yeah he i guess.,70.6526378327,0.944440484,0.0,0.8888888839506174
It resources rooms.,It is called resource room.,It has resources in the rooms.,42.202882373,0.9033416510000001,0.0,0.18181817685950424
But i mean they could you.,But i mean they could be cheating you.,But i mean they could have stayed there.,54.261838719400004,0.7361630201,0.46713797772820004,0.624999995
Person meaning who.,These people meaning who.,Person meaning who.,47.865301546,0.8899717331,0.0,0.5714285665306124
I thought she was a shortorder chefs.,I thought she was going to be a shortorder chef.,I thought she was a shortorder chefs.,68.8996012853,0.969094038,0.2936697784628213,0.7058823480968859
I not have to to him the head.,I do not have to try to grab him around the head.,I don't have to go to him with the head.,40.528785707,0.9079260826000001,0.0,0.5999999950500001
We know where empowerless people are.,We already know where the most empowerless people are.,We know where empoweredless people are.,56.6328943366,0.9503189325,0.0,0.6666666618666668
And the makikomi technique it you do not tsurikomi.,And with the makikomi technique with it you do not have the tsurikomi.,And the makikomi technique it you do not tsurikomi.,63.4942433624,0.9308280945,0.2914021148948199,0.8999999950500001
His kids did it but henry but.,No his kids did not like it but henry was against but.,His kids did it but henry did not.,45.0988100871,0.8748730421,0.0,0.5555555508024692
It going another wonderful saturday.,It is going to be another wonderful saturday.,It going to be another wonderful Saturday.,80.8282809516,0.9893644452,0.4962644776757998,0.7999999950222222
Make it like we are it.,To make it sound like we are taking it seriously.,Make it like we are the one.,30.9004589694,0.7895978689,0.0,0.4999999950781251
Oh i did know it.,Oh i did not know it would.,Oh i did know it.,40.6478578232,0.7638064623,0.0,0.8333333284722222
I do remember us doing anything that though.,I do not ever remember us doing anything like that though.,I do remember we are doing anything that though.,58.7034016268,0.8326216936,0.0,0.6999999950500001
I do know where addison.,I do not know where addison is.,I do know where Addison is.,62.7152587136,0.9146816134,0.0,0.7692307642603551
Yeah i was it uh let me show you it.,Yeah i was into it uh let me show you how easy it was.,Yeah i was it uh let me show you it.,57.0165350651,0.8478934169000001,0.4295749364443061,0.8571428522448981
We have many plate.,We have so many plates.,We have many plates.,73.0964043064,0.9867576361,0.0,0.8888888839506174
They so fast they shape containers.,They are moving so fast they completely fill the shape container.,They so fast they shape containers.,43.5326004528,0.8691548109,0.0,0.5882352895501731
No i wai about them floor.,No i wai was thinking about putting them in the floor.,No i wai about them on the floor.,40.1747836272,0.8750327826000001,0.0,0.7368421003878117
You what i am just going one.,You know what i am just going to skip this one.,You know what i am just going to go one.,72.2762936712,0.8159492016000001,0.6774702029865005,0.8571428521541952
Make sure you air.,Just to make sure you get enough air.,Make sure you have air.,37.3765852474,0.8925914764,0.0,0.4615384568047337
And i called talk him.,And i called up to talk to him.,And i called him to talk.,57.2921709164,0.9803135395,0.0,0.7692307642603551
You what i it mms.,Do you know what i mean it was like mm.,You know what i am doing it mms.,39.3047020949,0.7639172077,0.0,0.4444444395061729
You that kinds things here.,You do not sell that kind of thing here.,You know that kind of things here.,57.170649988,0.7504538894,0.0,0.6249999950781252
I did book.,I did not enjoy reading the book.,I did not have a book.,33.5236842738,0.7427932620000001,0.0,0.6153846104142012
Generalities that people say are not true.,Some generalities that some people would say are not true.,Generalities that people say are not true.,62.2837965122,0.9686200619,0.3864911638244346,0.7058823480968859
And i am looking it and everyone like yeah over.,And i am looking at it and everyone is like saying yeah pull over.,And i am looking it and everyone likes it.,51.0051741757,0.8071548939000001,0.23825412935547594,0.6363636317355372
I if she would more.,I wonder if she would need more.,I if she would have more.,45.2711730024,0.9150869846,0.0,0.7692307642603551
I have telling you four year you got to work.,But stephanie i have been telling you for four years you have got to work hard.,I have told you that four year you got to work.,30.7115674873,0.8622066975,0.0,0.499999995138889
Well top guys lip.,Well the top guy has a real thick lip.,Well top guys lip.,30.0589899127,0.916746974,0.0,0.4615384572781066
Because she that if i acted in it.,Because she thought that if i acted in french it was safer.,Because she that if i acted in it.,50.9776378599,0.8026660681000001,0.35049007520298736,0.7999999952000001
You them that its abilities to cooperate is.,You tell them that their ability to cooperate is being graded.,You know that its abilities to cooperate is.,37.4628340354,0.7629060745,0.0,0.5263157845983379
I not her wisdom its tonsils.,I mean not her wisdom teeth her tonsils.,I don't know her wisdom is its tonsils.,42.6644922678,0.8938038945000001,0.0,0.5333333283555556
From here i roll it around here.,Alright from here i am going to roll it around here.,From here i roll it around around here.,54.6962649701,0.9357087612,0.0,0.6249999953125001
You put than or twothirds.,You put is less than or equal to twothirds.,You put than or twothirds.,47.6756859372,0.9486241341,0.0,0.7142857096938776
Oh i it they.,Oh i think it they are great.,Oh i know it is they.,18.3331630771,0.7293766141,0.0,0.6153846104142012
They have form in spanish.,They have a form in spanish also.,They have form in spanish.,68.0259626337,0.9392145276,0.0,0.8333333284722222
I see venice high school.,I got to see venice high school.,I see Venice high school.,64.550929648,0.9365822077,0.0,0.6666666618055556
Him a back tire then.,Wrap him around a back tire then.,He a back tire then.,51.3005083462,0.8906644583000001,0.5444460596606694,0.6666666618055556
Who wants coffee.,Who wants more coffee.,Who wants coffee.,62.0560750657,0.960845232,0.0,0.8571428522448981
That is last thing you.,That is the last thing you wanted to hear.,That is the last thing you have.,63.8084139754,0.811555028,0.5506953149031837,0.7499999950781251
Women their infants.,For women to love their infants.,Women their infants.,55.8017550835,0.8749264479000001,0.0,0.44444444000000005
It great in rooms we.,It was great working in that room we.,It is great in the rooms we.,31.2953132091,0.899053812,0.0,0.5333333283555556
And then my legs hurt i not anyway.,And then my legs hurt i could not have walked anywhere anyway.,And then my legs hurt i don't know anyway.,47.6406504415,0.8857799768,0.4307344840104562,0.6666666617687076
And up on weight.,And keep working up on the weight.,And up on weight.,30.3582891195,0.8641142249,0.0,0.7272727226446282
If you do want cd.,If you do not want a cd.,If you do want a CD.,45.8839851596,0.8866614103,0.0,0.7692307642603551
I said i think he wanted.,I said i think he just wanted to.,I said i think he wanted to be.,69.1941546093,0.9217318296,0.5307712171072443,0.874999995
We can generalities.,We can make generalities.,We can have generalities.,71.5558020125,0.9898887277,0.0,0.749999995
I find mark.,I will find out from mark.,I find mark.,24.6858539829,0.8754768372,0.0,0.6666666622222223
Little ppast that going.,A little ppast that going.,Little ppast that going.,90.5998666846,0.9663946629000001,0.5475182535069453,0.6666666617283951
I mean that thing i thought.,I mean that is the thing i thought of too.,I mean that thing I thought.,46.9969677383,0.8812906742000001,0.0,0.6666666622222223
Well i see.,Well i have to see the inside too.,Well i see.,16.4979957248,0.7422798872,0.0,0.5454545414876033
That what wheel.,That is what is turning the wheel.,That is what the wheel is.,55.7372306532,0.9335837364,0.0,0.9090909041322315
You teach threeyearolds tap dances.,How can you teach a threeyearold to tap dance.,You teach threeyearolds tap dances.,57.0294616628,0.883816123,0.0,0.285714281122449
A recording your favorite songs.,Have a recording of your favorite songs.,A recording your favorite songs.,72.2019408966,0.954698801,0.38498150077635496,0.6666666618055556
When there flames underneath it.,When there was a flame underneath it.,When there are flames underneath it.,68.6595493659,0.9210723042000001,0.0,0.6153846104142012
I have it.,I have never heard of it.,I have it.,21.4093061458,0.702106595,0.0,0.6666666622222223
You going jito.,Are you going to stall out jito.,You going going jito.,31.6179171304,0.8463084102,0.0,0.3999999958
Or how god moses his mission.,Or how god involved moses in his mission.,Or how god moses his mission.,57.994097334,0.9346134067,0.0,0.8571428522448981
You to it spreads.,You are lucky to get it spread.,You to it spreads.,33.7415063319,0.8739628196,0.0,0.5454545408264463
I am to use that.,I am going to use some of that.,I am to use that.,29.2714797668,0.8860318661000001,0.0,0.7692307644970415
Oh ahead moms just doing it.,Oh go ahead mom just keep doing it.,Oh ahead moms just doing it.,52.4352063537,0.8782553077,0.0,0.7142857093877552
They redoing pharmacy there wewallmart.,They are redoing the pharmacy there at wewallmart.,They redoing pharmacy there wewallmart.,64.0768555468,0.9852026105,0.0,0.7692307644970415
And them you know and they a bits.,And make them you know and they are just a little bit for.,And they know you know and they have a bits.,37.3430470704,0.7847558856,0.20544097977075837,0.5714285667120181
I do not these the times that.,I do not think this is the time for that.,I do not do these these times that.,35.7420100032,0.7991294265000001,0.0,0.49999999531250006
And then woman came canada.,And then a woman came from canada.,And then the woman came to canada.,60.298152867,0.9648923874,0.0,0.7142857092857143
And i your fathers.,And i went to my father.,And i am your fathers.,34.4702364258,0.8197146654,0.0,0.36363635867768596
He not the other last year.,He would not look at any of the others last year.,He didn't know the other last year.,39.820479397,0.8126581907,0.0,0.44444443969135805
Let me you important question.,Let me ask you a very important question.,Let me know you have an important question.,63.4126612793,0.9227259159000001,0.0,0.624999995
No you these downstairs.,No you gtake that downstairs.,No you are these down downstairs.,51.444214131,0.827278614,0.0,0.5454545404958678
Course they are.,Of course they are losing.,Course they are.,53.4787037903,0.7553200722000001,0.0,0.49999999531250006
Well i you goodies.,Well i am telling you withholding goodies works.,Well i have a good of you.,16.7518720491,0.6986026168,0.0,0.3999999950222222
Then what did he.,So then what did he do.,Then what did he did.,69.1648882768,0.9816863537,0.0,0.5999999952
And they trying be and things and.,And they were trying to be cute and say sweet things and.,And they are trying to be and things and.,56.0694144335,0.8212198019,0.0,0.7368421003878117
Anything you the masas.,Anything you do with the masa.,Anything you have the masas.,58.8005094358,0.8888767362000001,0.0,0.5454545404958678
Well i part.,Well i found that part.,Well i am a part.,31.4914209725,0.8147335052,0.0,0.5999999950000001
It might have been based either calorie level.,It might have been based either on a higher calorie level.,It might have been based either on either calorie level.,86.2791022903,0.9504894018000001,0.6407117598241612,0.8999999950500001
I not know what it.,I do not know what it is called either.,I don't know what it is.,46.6111928612,0.8941298723000001,0.29640095400745814,0.6666666618666668
And course he adores me.,And then of course he adores me.,And course he adores me.,68.9686620496,0.9828054905,0.5698363775444273,0.8333333284722222
And i call her she home.,And i call her she is never home.,And i call her home.,57.4790172366,0.8413742781,0.3665113625996641,0.7692307644970415
We always played payette that we like year.,We always played like payette that we like beat every year.,We always played payette that we like like year.,67.0225863456,0.9375581145,0.3559193468662397,0.8888888839506174
But they have cartilage than you.,But they have more cartilage than you know.,But they have cartilage than you.,71.7343474974,0.925401926,0.0,0.8571428522448981
Well i came.,Well i came over here.,Well i came.,48.1031444501,0.9086310267000001,0.0,0.7499999953125
We a lots her lives trying that.,We could spend a lot of our life trying to contradict that.,We a lot of her lives trying to get that.,33.9977636525,0.7582989335,0.0,0.6363636314049588
But those what she.,But that is what she said.,But those are what she is.,41.2367315347,0.8079528809000001,0.0,0.4999999950000001
They had fallen fran.,They had fallen apart fran.,They had fallen fran.,65.6362978522,0.9332776070000001,0.0,0.8888888839506174
What you it.,What do you call it.,What you do it.,28.9660841042,0.7893458009000001,0.0,0.6666666617283951
There they hit it the head.,Even there they hit it on the head.,There they hit it on the head.,82.915868316,0.9403949976,0.7420884818558928,0.7999999950222222
That ban bankruptcy unsecured creditors.,That was ban filed bankruptcy against was unsecured creditors.,That bans bankruptcy unsecured creditors.,56.7674220687,0.900629878,0.0,0.6153846106508877
You honey it really makes me.,You are so strange honey it really makes me wonder.,You honey it really makes me.,51.7226069431,0.8094059229,0.37764976913718123,0.7499999953125
I i give you a breaks.,I thought i would give you a break.,I gotta give you a break.,51.0126980434,0.9287158251000001,0.48354474047437324,0.7142857093877552
You give sweets man.,You never give sweets man.,You give sweets to man.,52.2045080973,0.80874753,0.0,0.7999999950000002
Do out our seat without permission.,Do not get out of your seat without permission.,Do out our seat without permission.,70.7477389623,0.8055582047000001,0.29640095400745814,0.6666666618666668
A good times.,Having a good time together.,A good times.,29.3270488698,0.8957870007000001,0.0,0.24999999531250006
By the way.,By the way going to c.,By the way.,42.7673263479,0.8440517187000001,0.0,0.6666666622222223
Eat me then.,Well said boy eat me then.,Eat me then.,39.2667176278,0.8982623816,0.0,0.44444444000000005
You guys have been times.,So you guys have been having a good time.,You guys have been times.,46.894498199,0.8268426657,0.0,0.4285714239795918
Why not you come.,Why do not you come.,Why not you come.,70.9894467672,0.950104177,0.5789300674674098,0.8888888839506174
Never down out the mountains.,Never came down out of the mountains.,Never down out the mountains.,63.1751483218,0.8577018380000001,0.0,0.8333333284722222
So you it.,So you would expect it.,So you know it.,23.2819541405,0.7905132771000001,0.0,0.6666666617283951
So i la conversation and i picked stuff for,So i go into la conversation and i picked out all this stuff for.,So i la conversation and i picked stuff for.,62.3650321593,0.9537434578,0.35018063965685026,0.7619047571882087
And animal grasshopper and bumblebee they could only one.,And the little animals like grasshopper and bumblebee they could only carry one.,And animal grasshopper and bumblebee they could only only one.,64.8345075981,0.9373686314,0.4071631883019393,0.7272727224380167
You are have say something.,You are going to have to say something.,You are having to say something.,65.7319463651,0.9512974024,0.3674145494215667,0.7692307642603551
Naw i that it mine.,Naw i cannot do that it is not mine.,Naw i think that it is mine.,39.8048703371,0.8401329517,0.0,0.7499999950781251
Something it with.,Find something else to pick it up with.,Something it has to have.,26.6450473903,0.691170454,0.0,0.1538461491124262
Hell we even to in three months.,Hell we cannot even get to court in three months.,Hell we even have to go in three months.,49.3792422487,0.8518256545,0.30374414220764573,0.7368421002770082
I these just much it.,I mean that is just how much it costs.,I just think these are just much.,22.0559194676,0.7479941249000001,0.0,0.39999999520000007
Because it had soared.,Because it had soared so high.,Because it had soared.,73.3007669192,0.9732861519,0.4739878501170792,0.7999999952000001
Sat sat board itself has said.,The sat the sat board itself has said.,Sat sat board itself has said.,73.0158991806,0.9679226875,0.608025321419836,0.7692307642603551
And that is you do that.,And that is easy you can do that.,And that is you do do that.,52.8200109394,0.8250388503,0.0,0.8333333284722222
We to chapters one little backgrounds.,We have to go to chapter one to get a little background.,We to have chapters one little little backgrounds.,53.1249461596,0.8528530002,0.0,0.470588230449827
No it does.,No it does not.,No it does.,61.8172281223,0.9494130015000001,0.0,0.8571428522448981
Yeah i i could.,Yeah i mean i could not.,Yeah i figured i could.,36.3317300604,0.7349888086,0.0,0.6666666617283951
Oh i just one question example.,Oh i just had one question s for example.,Oh i just just one question example.,61.6063413261,0.9381979704000001,0.0,0.7999999952000001
Well they really the fact that i like.,Well they really are picking on the fact that i am new like.,Well they really really the fact that i like.,55.3539732883,0.6738148928000001,0.2838267516238093,0.7619047571882087
Now things you do you pass three cards your left.,Now the first thing you do is you pass three cards to your left.,Now things you do you pass three cards your left left.,62.3305036264,0.9430737495,0.2468980050800965,0.7272727224380167
So you one.,So you took that one.,So you are one.,29.38730714,0.798058033,0.0,0.6666666617283951
You me enough i changed my mind.,You argued with me long enough i changed my mind.,You me enough i changed my mind.,57.3004483439,0.9009017348,0.5024843709479019,0.8235294069204152
What god does and this the modern views.,What god does and this will be the really the modern catholic view.,What god does and this is the modern views.,49.1591892747,0.8924255371,0.31313195073576255,0.6666666617687076
It that un.,It is just that the un.,It is that un.,28.8239763489,0.9117078185,0.0,0.7999999952000001
This is i to job with.,This is why i did not want to take the job to begin with.,This is i to work with with.,20.856501571,0.6627038717,0.0,0.5263157851523547
Where they came.,Where they came from.,Where they came.,72.0175238635,0.9324405193,0.0,0.8571428522448981
Shit i loved things.,Shit i loved those things.,Shit i loved the things.,77.5503946408,0.9735949039,0.0,0.7999999950000002
It not slave.,It is not really slave.,It is not slave.,50.4244885272,0.9741201401,0.0,0.8888888839506174
Yeah but you that flexibility.,Yeah but at least you have that flexibility.,Yeah but you have that flexibility.,77.758566204,0.9805911779,0.5313746898412454,0.8571428522448981
I would have put.,I would have put awaked.,I would have put put.,62.5993470682,0.7933413982,0.537284965911771,0.8888888839506174
So he well i not know what i can.,So he says well i do not know what else i can take.,So he well i don't know what i can do.,44.5450225455,0.8273060322,0.0,0.6666666617687076
You know but he,You know but he is a.,You know but he sucks.,69.8905330875,0.8383244872000001,0.4548019047027907,0.7272727223140496
I thought you,I thought you were there with.,I thought you thought you.,42.5651374054,0.9086998701000001,0.0,0.6666666622222223
And me i.,And even me i do.,And me i am i.,18.4627542266,0.862621963,0.0,0.6666666617283951
When does these.,When does this go to.,When does this.,69.9018393481,0.883146286,0.0,0.7499999953125
Well i we it.,Well i think how we define it.,Well i am gonna go to it.,18.9601746691,0.6960794926,0.0,0.4285714235714286
We got it.,We got it out.,We got it.,58.2430100776,0.8470815420000001,0.0,0.8571428522448981
Sure they are okay.,Make sure they are fit okay.,Sure they are okay.,51.1696619654,0.7697682381000001,0.0,0.5999999952
That this high propoes.,That had this really disproportionately high propo.,That is this high propoes.,27.9482546087,0.8202987909,0.0,0.499999995138889
I think it first time i this.,I think it is the first time i have heard that.,I think it is first time i think i have it first time.,52.2460295396,0.8364399672,0.2865612242047131,0.8421052582825486
Or thirty i think it.,Or males under thirty i think it is.,Or thirty i think it.,53.5441810308,0.7707000375,0.34107725495137897,0.7692307644970415
And horses have hard time.,And the horses have had a hard time.,And horses have a hard time.,62.3335062021,0.9265854359000001,0.3818502221061359,0.8571428522448981
They learn much.,They will learn just as much.,They learn much.,32.2477397479,0.8673448563,0.0,0.6666666622222223
That what i want.,That is what i want.,That is what i want.,100.0,1.0000001192,1.0,0.999999995
It keeps us from.,It keeps us from moving.,It keeps us from.,64.9269963642,0.8571832180000001,0.5789300674674098,0.8888888839506174
The carts attached.,The cart was still attached.,The carts are attached.,53.5676171853,0.9062519073,0.0,0.4444444395061729
Guy was jokes marlboros.,This guy was telling jokes about marlboros.,Guy was jokes on marlboros.,39.651029259,0.9611901045000001,0.0,0.499999995138889
But you metro runway heading.,But you kept the metro on this runway heading.,But you have a metro runway heading.,51.9062957526,0.9090278745,0.0,0.6249999950781252
Probably something is going go.,Probably something is going to go there.,Maybe something is going to go.,60.9672451648,0.8947221041000001,0.5578002860768766,0.7692307642603551
It is ones that a deal attention.,It is another one that does not take a great deal of attention.,It is ones that a deal a deal attention.,32.8363234921,0.7993364930000001,0.0,0.59999999545
So we trish pregnant.,So we already knew trish was pregnant.,So we are trish pregnant.,42.8105156668,0.8957116008,0.0,0.6666666618055556
Well write that anyway quote.,Well write that in there anyway in the quote.,Well write that anyway.,45.0523499796,0.8895342946,0.0,0.6666666622222223
Ideas he he just,Had no idea where he was going he just took.,Ideas he just he just just.,18.2042295426,0.7268031836000001,0.0,0.33333332958333334
It iwill open up your sinuses.,So it is real iwill open up your sinuses.,It will open up your sinuses.,68.3691138481,0.9113430977,0.4004970149398301,0.5333333285333334
What they and cannot.,What they can and cannot.,What they and cannot.,71.4507913985,0.953436017,0.0,0.8888888839506174
I do not think sciences.,I do not think science is the.,I do not think I think of sciences.,61.5184401613,0.8621829152,0.3155984539112945,0.6153846104142012
But i it is been gives and take.,But i mean it is always been a give and take.,But i think it is been been given and taken.,37.7097802709,0.8669192791,0.0,0.5999999950500001
Well posture and just take care it.,Well bad posture and just do not take care of it.,Well posture and just take care of it.,69.7183759457,0.7898328304000001,0.4405149609594086,0.8421052582825486
Why they filled.,Why are they filled.,Why they filled.,66.9285723981,0.9377681017,0.0,0.8571428522448981
And have planes over.,And have the planes go over.,And have planes over.,56.3475196721,0.9500683546,0.0,0.7999999952000001
Who do you know that there besides what her name.,Who else do you know that is been there besides what is her name.,Who do you know that there is besides what her name is.,59.5567321424,0.9232829809,0.2529542505446406,0.8333333283680556
Yeah he put a floor barns.,Yeah he put a floor in a barn.,Yeah he put a floor barns.,70.3840820194,0.9460554123,0.48354474047437324,0.7692307642603551
You with hand.,Pressing against you with that left hand.,You have a hand.,12.9568744057,0.8158486485,0.0,0.18181817719008275
I a rake but i it.,I have been out hunting for a rake but i found it.,I have a rake but i am not raking it.,34.0879697977,0.8100677729,0.2643191130222548,0.6363636314049588
Do you know.,How do you know.,Do you know.,64.6178912988,0.9019587636,0.0,0.5714285665306124
And he this i call stars.,And he said this i will call a star.,And he is this i call stars.,34.4885582899,0.8720000982,0.0,0.6249999950781252
Which which you she does.,Which which you know she probably already does.,Which which you she does.,40.9829969962,0.8463088274,0.0,0.7692307644970415
I a lot,I know a lot abou.,I a lot a lot.,25.1181243919,0.8263170123,0.0,0.7499999953125
There an orders to how i it.,There was an order to how i was doing it.,There is an order to how i i it.,53.5308915163,0.9143359661,0.42268392163412416,0.823529406782007
I have it home.,I have got it home right now.,I have it home.,32.1283861207,0.9603159428,0.0,0.7272727226446282
There were time i it and it did,There were some times i came down on it and it did some.,There were time i had it and it did did.,43.1277839902,0.8607546091,0.22825471031091593,0.6315789424930748
We have threehundred rebate that you could towards down payments.,Maybe we have a threehundred rebate that you could use towards the down payment.,We have threehundred rebate that you could put towards down payments.,69.395993294,0.9704482555,0.28598002984753923,0.639999995072
It is to look insides.,It is starting to look nice on the inside.,It is to look insides.,31.3401303295,0.7809084654,0.0,0.5714285668367348
What do i to do him.,What do i have to do to please him.,What do I want to do to him.,36.5006498962,0.8635407686000001,0.0,0.6153846104142012
What you do.,So what do you do.,What you do.,38.9474134443,0.8726335168,0.0,0.5714285665306124
I have him some basil yes.,I may have givegiven him some basil yes.,I have him some basil yes.,54.0395645342,0.9444741011000001,0.5025431541540228,0.8571428522448981
You totally yourself.,You totally agree with yourself.,You totally are yourself.,62.9328175919,0.8575256467,0.0,0.6666666617283951
I did mean you.,I did not mean to not tell you at all.,I did mean you.,18.2431942745,0.7921798825,0.0,0.6153846111242604
And then we verdicts by friday afternoon.,And then we should have a verdict by friday afternoon.,And then we had verdicts by Friday afternoon.,59.8336626414,0.929235816,0.0,0.555555550617284
I know he is his hands.,I am know he is shedding on his hands.,I know he is his hands.,48.340348252,0.8612914085000001,0.0,0.7999999952000001
We turn gospel records.,We turn always to the gospel records do not we.,We turn gospel records.,43.9321118136,0.8746393323,0.0,0.5714285673469389
I will her.,So i will have to feed her.,I will be her.,19.4608078164,0.7870614529000001,0.0,0.36363635900826446
I worked my money.,I worked hard for my money.,I worked my money.,53.9540047247,0.9555368423,0.0,0.7999999952000001
If he just there withholding and everything.,If whatever he just said right there was true with withholding and everything.,If he just had just a hold of everything and everything.,39.9018386789,0.7679395676,0.0,0.4545454497107439
Please me your itinerary after show.,Please give me your itinerary after the show.,Please me your itinerary after show.,70.8186901616,0.9874569178,0.3818502221061359,0.8571428522448981
Why i this something that mothers knew.,Why do i think this is something that the mother knew about.,Why i thought this was something that mothers knew.,47.7694631338,0.8781536818000001,0.0,0.5714285665306124
There not appear be any reasons it to me.,There does not appear to be any logical reason for it to me.,There is not appear to be any reason it to me.,57.8329821919,0.9451048374000001,0.4726710158823675,0.8181818132231407
And with a children but he.,And not played with a sevenyearold child but he did.,And with a children but he is he.,27.8498736058,0.7563679218,0.0,0.5882352892733564
What they ask you.,So what did they ask you.,What they ask you.,56.4609394662,0.9012330770000001,0.4482700320176827,0.5999999952
This is you.,This is you know.,This is you.,61.0149710223,0.8454608321,0.0,0.8571428522448981
I hustle to make money.,I got to hustle to make money.,I hustle to make money.,76.1692337262,0.9628480673,0.5698363775444273,0.9090909041322315
I begin to slightest pressure.,I could not begin to deal with the slightest pressure.,I begin to feel the slightest pressure.,58.2726529763,0.7954468727,0.2936697784628213,0.7058823480968859
I he going down.,So i thought he was going to sit down.,I he is going down.,26.1313498527,0.7487002611,0.0,0.4285714239795918
Like we fi.,Like we had like fi have.,Like we fi.,27.7866314798,0.8813392520000001,0.0,0.6666666622222223
That is they more flexibility.,So that is why they always have more flexibility.,That is they are more flexible.,38.2996875648,0.89668715,0.0,0.39999999520000007
Okay what we do.,Okay what do we do.,Okay what we do.,63.3582228322,0.9463082552000001,0.0,0.999999995
He all come me me you.,He is all okay come with me come with me you know.,He all come me to me.,14.8328064625,0.7942186594,0.0,0.5714285668367348
There no room.,No shred there is no room.,There is no room.,61.0350840842,0.9036416411,0.4482700320176827,0.5999999952
They take our monies.,They would take my money.,They take our monies.,26.4318421009,0.8559856415,0.0,0.4444444395061729
Then snap them.,Then just snap them.,Then snap them.,57.6349926823,0.9745292664,0.0,0.8571428522448981
Gay thing i ever to a signer.,Every gay thing i have ever been to there was a signer.,Gay thing i ever go to a signer.,35.1784376806,0.9092991352,0.0,0.5999999952
She have it.,So she had to have it.,She has it.,20.6107683757,0.8673900366,0.0,0.22222221777777784
You are a aheads me son.,Welldudadidudu you are getting a little ahead of me son.,You are a ahead of me son.,33.7491826606,0.9364510775,0.3864911638244346,0.7058823480968859
And i think we it.,And i think had we realized it.,And i think we are going to be a mess.,35.9828446907,0.7390809059,0.0,0.470588230449827
I no ideas.,I have no idea.,I don't have any ideas.,32.0526010794,0.8775315881,0.0,0.4444444395061729
Be glad shop you.,Be glad to shop for you.,Be glad to shop you.,68.8912091647,0.9559029341,0.5115078115793242,0.9090909041322315
Maybe i did i remember.,Maybe i did i do not remember.,Maybe i did remember i remembered.,54.4819135332,0.9277525544,0.0,0.7272727223140496
After i today.,After i leave here today.,After i am today.,40.1830560275,0.9187108874000001,0.0,0.6666666617283951
