Source,Target,Gen_comp,ChrF,Cos_sim_t5,BLEU,RougeL
You still hear planes.,You can still hear the planes.,You still hear planes.,55.0110781668,0.9777750373,0.0,0.7999999952000001
What was it her son in.,What was it uh the her son came in.,What was it that her son was doing in.,45.8985348774,0.9109972715,0.0,0.7058823479584776
Which i i say educations.,Which i come back i say is right education.,Which i i say educations.,39.5054273786,0.8374316692,0.0,0.49999999555555563
He but he how mix friends at.,He is but he does not understand how to mix friends at all.,He but he didnt know how to mix up friends at.,40.6945740992,0.8811081648,0.0,0.666666661701389
The things they said.,Besides all the things they already said.,The things they said.,43.6209996896,0.8317188621,0.0,0.5454545408264463
But that they today.,But that is all they get today.,But that is not what they are doing today.,49.9681823548,0.7407631278,0.0,0.6249999950781252
It must four to six months my dad.,It must have been four to six months after my dad died.,It must be four to six months before my dad.,49.7035595682,0.8682026267,0.2722179122549562,0.7272727223140496
Well we fran.,Well we had heard of fran.,Well we fran.,34.6031354692,0.8742841482,0.0,0.6666666622222223
I last night and you.,I came home last night and told you.,I was up last night and you.,47.7055188682,0.8441220522,0.0,0.6666666616888889
And that young people have done.,And that maybe young people nowadays would not have done.,And that young people have done.,46.7867238764,0.8017126322,0.0,0.7499999953125
He do anything uh freedoms.,He could go anywhere do anything uh absolute freedom.,He can do anything uh freedoms.,40.3605950335,0.9089881182,0.0,0.5333333285333334
Well i that just time.,Well i mean that is just wasting time.,Well i think that just takes time.,33.5959510618,0.7428966761,0.0,0.6666666616888889
They you know them be friends again.,They are trying to b you know have them be friends again.,They you know them to be friends again.,51.3610407793,0.9096280336,0.25186505044536794,0.6999999952000001
You insides of room.,You know the inside of the room.,You can see the insides of the room.,61.8589449585,0.9240609407,0.3303164318013807,0.6153846104142012
You us what you like and not dear.,You have never told us what you like and do not like dear.,You tell us what you like and not so dear.,45.4417586439,0.8589025736,0.32712647662989053,0.7272727223140496
I going i and.,No i am going to switch i think and.,I am going to go i will and.,36.9326935017,0.8471503258,0.0,0.624999995
Well you should.,Well you should eat.,Well you should.,76.1872702586,0.8746188879000001,0.0,0.8571428522448981
There a networking meeting on friday.,There is uh a networking meeting going on friday.,There is a networking meeting on friday.,76.4774645772,0.9900869131000001,0.0,0.8749999950781251
She to everything it matter.,She is allergic to everything it does not matter.,She is going to do everything it matters.,51.3065546645,0.733497858,0.0,0.5882352891349482
He healed very.,He healed very quickly.,He healed very well.,57.479475707,0.9526513815000001,0.0,0.749999995
I take cab i.,I would not take a cab when i was young.,I take a cab i.,23.9512060259,0.7484513521,0.0,0.6666666622222223
They annoy me.,They just really annoy me.,They annoy me.,44.5322565577,0.9510899782000001,0.0,0.7499999953125
Well dale her.,Well dale will help her.,Well dale dale is.,36.1213056228,0.8256028891,0.0,0.49999999531250006
Be forever with him.,Mine to be forever with him.,Be forever with him.,69.7205554922,0.9363253117,0.4482700320176827,0.5999999952
Shoots twentyfive or.,Like shoot for say twentyfive or.,Shoots twenty five or.,51.2806363047,0.8629685044000001,0.0,0.1999999952000001
I will that position anymore.,I will not be put in that position anymore.,I will not be in that position anymore.,84.3075651188,0.9759714007,0.6690484408935986,0.9411764656055364
And i think it i it is right thing.,And i think it i think it is the right thing to do.,And i think it is i think it is the right thing.,82.8399447666,0.9840428233,0.6343608337535854,0.8888888839506174
Oh it what you always wanted.,Oh it is just what you have always wanted.,Oh it is what you always wanted.,61.0941980822,0.9763510227000001,0.0,0.8749999950781251
Just the whole things and,Just take the whole thing and do not.,Just the whole thing and the whole thing and the whole thing.,55.3081126424,0.7998549938,0.21401603033752975,0.7692307644970415
Meat and fish and idea bothers me but i everything.,Like meat and fish and the idea bothers me but i eat everything else.,Meat and fish and the idea bothers me but i ate everything.,75.2483078281,0.9165410995000001,0.5841025928371177,0.7499999950347224
And that is people do not.,And that is why people do not vote.,And that is why people do not like it.,80.8201328346,0.7512857914000001,0.6606328636027614,0.823529406782007
Oh you wrote what.,Oh you wrote down what s.,Oh you wrote what.,55.0357017866,0.8957048655000001,0.0,0.7999999952000001
How i help you all.,How can i help you with all this.,How can i help you all.,57.1303388772,0.9167940617,0.5025431541540228,0.8571428522448981
My wife grew in south dakota.,My wife is grew up in south dakota.,My wife grew up in south dakota.,83.1228132217,0.9971568584,0.6752918218126556,0.9333333283555556
What you had.,What you had for.,What you had.,69.2789397853,0.9348880649,0.0,0.8571428522448981
I you know and.,I ended up you know and.,I mean you know and.,55.6329423225,0.826095283,0.4548019047027907,0.7272727223140496
Because they got cabinet.,Because they have got dark cabinets.,Because they got a cabinet.,52.3314433007,0.8608279824,0.0,0.5454545404958678
Let us watch now and occur.,Let us watch now and see what occurs.,Let us watch now and see what happens.,75.5823487476,0.9954189062000001,0.7506238537503395,0.874999995
It down that far.,It was not down that far.,It is not down that far.,80.3874222838,0.9562976956,0.6434588841607617,0.8333333283333335
We we had one big bedroom.,So we had uh we had this one big bedroom.,We we had one big bedroom.,51.2622469896,0.987005353,0.27610369103579485,0.7142857093877552
I thought so i i.,I thought so i mean i can get.,I thought so i i.,47.0968208197,0.8811365366,0.34107725495137897,0.7272727226446282
I went europe.,I went back to europe.,I went to europe.,59.3168651995,0.9378598928,0.0,0.8888888839506174
And he was taking it else.,And he was taking it to someplace else.,And he was taking it somewhere else.,63.3814025465,0.9770503044000001,0.5247357977607321,0.7999999950222222
Like he used travel country.,Like he used to travel around the country.,Like he used to travel around the country.,100.0,0.9999997020000001,1.0,0.999999995
Okay what you going to me.,Okay what are you going to show me.,Okay what are you going to do to me.,76.6814705692,0.8296385407,0.5814307369682193,0.874999995
It those i went out and coffees.,It is really that is why i went out and bought the coffee.,It was those i went out and got some coffees.,36.7389009602,0.8587324023,0.19767437766271106,0.4545454495867769
I he be in hearing him least.,I figured he would be interested in hearing him at least.,I think he would be in hearing him least.,51.8969004372,0.8025132418,0.0,0.79999999505
You do do it.,You do not do it.,You do not do it.,100.0,1.0,1.0,0.999999995
There is point.,There is a point.,There is no point.,65.4649365711,0.8714988232,0.0,0.749999995
They been it a while.,They have been doing it for a while now.,They have been doing it for a while.,88.7253277961,0.9913064241,0.795637166192145,0.9411764656055364
We will done it.,We will be done with it.,We will do it.,31.4030579768,0.8404909372,0.0,0.5999999952
She her weddings rings.,She has her wedding ring on.,She gave her wedding rings.,63.2033558864,0.9026650190000001,0.0,0.5454545404958678
And my vfr.,And um to write down my vfrs.,And my vfr.,19.2814789793,0.8438707590000001,0.0,0.3999999958
Yeah he i guess.,Yeah he is i guess.,Yeah he is i guess.,100.0,1.0000003576,1.0,0.999999995
It resources rooms.,It is called resource room.,It has resources in the room.,46.7429186672,0.8958367109,0.0,0.36363635867768596
But i mean they could you.,But i mean they could be cheating you.,But i mean they could have you.,60.4029905718,0.8525078297,0.5247357977607321,0.7999999950222222
Person meaning who.,These people meaning who.,Person meaning who.,47.865301546,0.8899717331,0.0,0.5714285665306124
I thought she was a shortorder chefs.,I thought she was going to be a shortorder chef.,I thought she was a shortorder chef.,71.7370924466,0.9771464467000001,0.4752203774792173,0.8235294069204152
I not have to to him the head.,I do not have to try to grab him around the head.,I do not have to tell him to put the head down.,48.6281687604,0.9335742593,0.3636227046500071,0.7272727222727273
We know where empowerless people are.,We already know where the most empowerless people are.,We know where the powerless people are.,64.4945069862,0.9086292982,0.0,0.7499999950781251
And the makikomi technique it you do not tsurikomi.,And with the makikomi technique with it you do not have the tsurikomi.,And the makikomi technique it you do not do not tsurikomi.,62.6090081144,0.8916842937,0.29698300852389353,0.8999999950500001
His kids did it but henry but.,No his kids did not like it but henry was against but.,His kids did it but henry but.,42.1669974823,0.8907480240000001,0.0,0.5882352895501731
It going another wonderful saturday.,It is going to be another wonderful saturday.,It is going to be another wonderful saturday.,100.0,0.9999998212000001,1.0,0.999999995
Make it like we are it.,To make it sound like we are taking it seriously.,Make it like we are doing it.,34.4238615456,0.8196233511000001,0.0,0.5333333285333334
Oh i did know it.,Oh i did not know it would.,Oh i did not know that.,59.9136943498,0.8770675659,0.5578002860768766,0.7692307642603551
I do remember us doing anything that though.,I do not ever remember us doing anything like that though.,I do not remember us doing anything like that though.,87.0834905567,0.9910202622000001,0.7426141117870938,0.9523809473922903
I do know where addison.,I do not know where addison is.,I do not know where addison is.,100.0,0.9999998808,1.0,0.999999995
Yeah i was it uh let me show you it.,Yeah i was into it uh let me show you how easy it was.,Yeah i was just gonna show you it.,32.4410151169,0.8097967505,0.0,0.5999999952
We have many plate.,We have so many plates.,We have many plates.,73.0964043064,0.9867576361,0.0,0.8888888839506174
They so fast they shape containers.,They are moving so fast they completely fill the shape container.,They are so fast they can shape the containers.,49.1633832251,0.8898558617000001,0.0,0.5999999950500001
No i wai about them floor.,No i wai was thinking about putting them in the floor.,No i wai about them on the floor.,40.1747836272,0.8750327826000001,0.0,0.7368421003878117
You what i am just going one.,You know what i am just going to skip this one.,You know what i am just going to do one.,72.2762936712,0.7883093357000001,0.6774702029865005,0.8571428521541952
Make sure you air.,Just to make sure you get enough air.,Make sure you have air.,37.3765852474,0.8925914764,0.0,0.4615384568047337
And i called talk him.,And i called up to talk to him.,And i called him and talked to him.,55.4514282257,0.9496581554,0.0,0.7142857092857143
You what i it mms.,Do you know what i mean it was like mm.,You know what i think it is mms.,38.1552424675,0.8104383945,0.0,0.4444444395061729
You that kinds things here.,You do not sell that kind of thing here.,You can do that kind of thing here.,66.8208074457,0.7259414792000001,0.5648198097713082,0.823529406782007
I did book.,I did not enjoy reading the book.,I did not read the book.,49.6385968312,0.8930844665000001,0.0,0.7692307642603551
Generalities that people say are not true.,Some generalities that some people would say are not true.,Generalities that people say are not true.,62.2837965122,0.9686200619,0.3864911638244346,0.7058823480968859
And i am looking it and everyone like yeah over.,And i am looking at it and everyone is like saying yeah pull over.,And i am looking at it and everyone is like yeah over.,73.2770707649,0.8924582005,0.6919727437332063,0.9230769181065088
I if she would more.,I wonder if she would need more.,I wonder if she would want more.,72.3009961053,0.9409707785,0.5946035575013605,0.8571428521428571
I have telling you four year you got to work.,But stephanie i have been telling you for four years you have got to work hard.,I have been telling you for four years you got to work.,64.5071805386,0.9000954628000001,0.5036334391492581,0.799999995072
Well top guys lip.,Well the top guy has a real thick lip.,Well top guys have a lip.,33.7898416429,0.9181072712,0.0,0.5333333285333334
Because she that if i acted in it.,Because she thought that if i acted in french it was safer.,Because she said that if i acted in it.,47.5108164132,0.8170244694000001,0.3564059636443072,0.7619047570068028
You them that its abilities to cooperate is.,You tell them that their ability to cooperate is being graded.,You tell them that its abilities to cooperate is.,57.3806994095,0.8524618745,0.3216094349518416,0.6999999950500001
I not her wisdom its tonsils.,I mean not her wisdom teeth her tonsils.,I do not want to give her wisdom its tonsils.,44.6215281188,0.8985978365,0.0,0.5882352892733564
From here i roll it around here.,Alright from here i am going to roll it around here.,From here i roll it around here.,54.7797138256,0.9391440153,0.36064528799877893,0.6249999953125001
You put than or twothirds.,You put is less than or equal to twothirds.,You put more than or twothirds.,48.5028560932,0.9428424239000001,0.0,0.6666666618666668
Oh i it they.,Oh i think it they are great.,Oh i think they are.,51.9414847504,0.8720147610000001,0.0,0.8333333284722222
They have form in spanish.,They have a form in spanish also.,They have a form in spanish.,82.8240096825,0.9749863148000001,0.7289545183625967,0.9230769181065088
I see venice high school.,I got to see venice high school.,I see venice high school.,78.3194041661,0.9464193583,0.5698363775444273,0.8333333284722222
Him a back tire then.,Wrap him around a back tire then.,Him a back tire then.,54.2877238942,0.902115941,0.5444460596606694,0.6666666618055556
Who wants coffee.,Who wants more coffee.,Who wants a cup of coffee.,58.5677571192,0.9572635889000001,0.0,0.5999999952
That is last thing you.,That is the last thing you wanted to hear.,That is the last thing you want to do.,75.7331437907,0.8445878029,0.5555238068023582,0.7777777727777778
Women their infants.,For women to love their infants.,Women are having their babies.,22.5781540821,0.8186231852,0.0,0.18181817685950424
It great in rooms we.,It was great working in that room we.,It is great in the rooms we have.,30.9458922894,0.8458811045,0.0,0.4999999950000001
And then my legs hurt i not anyway.,And then my legs hurt i could not have walked anywhere anyway.,And then my legs hurt i do not know how to do it anyway.,47.5309951942,0.8453918695,0.375022891676693,0.6399999950080001
And up on weight.,And keep working up on the weight.,And i am up on weight.,30.2420250536,0.8225049973,0.0,0.6153846104142012
If you do want cd.,If you do not want a cd.,If you do not want a cd.,100.0,1.0,1.0,0.999999995
I said i think he wanted.,I said i think he just wanted to.,I said i think he wanted to.,74.177013086,0.9544730186,0.6101950432112578,0.9333333283555556
We can generalities.,We can make generalities.,We can do generalities.,66.9941193853,0.9870387316,0.0,0.749999995
I find mark.,I will find out from mark.,I found a mark.,21.1109844021,0.8233273625,0.0,0.39999999520000007
Little ppast that going.,A little ppast that going.,Little ppast that is going.,75.1992117323,0.9622085690000001,0.0,0.5999999950000001
I mean that thing i thought.,I mean that is the thing i thought of too.,I mean that is the thing i thought.,83.5160113624,0.9206702709000001,0.7119674182275004,0.8888888839506174
Well i see.,Well i have to see the inside too.,Well i see.,16.4979957248,0.7422798872,0.0,0.5454545414876033
That what wheel.,That is what is turning the wheel.,That is what the wheel is.,55.7372306532,0.9335837364,0.0,0.9090909041322315
You teach threeyearolds tap dances.,How can you teach a threeyearold to tap dance.,You teach threeyearolds to tap dance.,65.014898137,0.8889248371,0.28319415510892393,0.5333333285333334
A recording your favorite songs.,Have a recording of your favorite songs.,A recording of your favorite songs.,86.2774521245,0.9605600238,0.7013967267997694,0.7692307642603551
When there flames underneath it.,When there was a flame underneath it.,When there are flames underneath it.,68.6595493659,0.9210723042000001,0.0,0.6153846104142012
I have it.,I have never heard of it.,I have to have it.,25.286245529,0.6689853668,0.0,0.5999999952
You going jito.,Are you going to stall out jito.,You are going to jito.,35.7750760972,0.8420372009,0.0,0.499999995138889
Or how god moses his mission.,Or how god involved moses in his mission.,Or how god moses was going to accomplish his mission.,53.9216112913,0.9260169268,0.0,0.6666666617283951
You to it spreads.,You are lucky to get it spread.,You have to get it out there.,28.8352943561,0.7667557001,0.0,0.5714285664285715
I am to use that.,I am going to use some of that.,I am going to use that.,63.0726169855,0.8953869343,0.5313746898412454,0.8571428522448981
Oh ahead moms just doing it.,Oh go ahead mom just keep doing it.,Oh go ahead moms just doing it.,65.9012623267,0.9052934647,0.0,0.7999999950222222
They redoing pharmacy there wewallmart.,They are redoing the pharmacy there at wewallmart.,They are redoing the pharmacy there wewalmart.,83.169900092,0.9893475175,0.6240195441936914,0.7999999950222222
And them you know and they a bits.,And make them you know and they are just a little bit for.,And them you know and they have a bit of a problem.,45.5455361947,0.7498611212,0.31015361615312675,0.666666661701389
I do not these the times that.,I do not think this is the time for that.,I do not do not like these times that.,35.7783426926,0.8175565004,0.0,0.470588230449827
And then woman came canada.,And then a woman came from canada.,And then the woman came to canada.,60.298152867,0.9648923874,0.0,0.7142857092857143
And i your fathers.,And i went to my father.,And i will be your father.,42.3494870072,0.7868229151,0.0,0.4999999950000001
He not the other last year.,He would not look at any of the others last year.,He did not do the other last year.,41.2975172004,0.8780483007000001,0.0,0.5263157845983379
Let me you important question.,Let me ask you a very important question.,Let me tell you an important question.,63.0605284445,0.9715206623,0.0,0.6666666616888889
No you these downstairs.,No you gtake that downstairs.,No you can not see these downstairs.,51.2264634149,0.7733373642,0.0,0.499999995138889
Course they are.,Of course they are losing.,Course they are not.,53.3182001583,0.7048108578000001,0.0,0.4444444395061729
Well i you goodies.,Well i am telling you withholding goodies works.,Well i will give you some goodies.,27.8521195554,0.7802380323,0.0,0.5333333283555556
Then what did he.,So then what did he do.,Then what did he do.,82.5595969146,0.9822053909,0.6431870218238024,0.7272727223140496
And they trying be and things and.,And they were trying to be cute and say sweet things and.,And they are trying to be and do things and.,55.5303349238,0.8020408154,0.0,0.6999999950500001
Anything you the masas.,Anything you do with the masa.,Anything you can do with the masas.,81.5505531408,0.9570121765,0.0,0.7692307642603551
Well i part.,Well i found that part.,Well i am not a part of it.,30.2428351706,0.6857870817,0.0,0.4615384568047337
It might have been based either calorie level.,It might have been based either on a higher calorie level.,It might have been based either on calorie level.,81.4552192246,0.9653397799000001,0.6432188699036832,0.8999999950500001
I not know what it.,I do not know what it is called either.,I do not know what it is.,59.8074050644,0.8965046406,0.6771219109764864,0.8749999950781251
And course he adores me.,And then of course he adores me.,And of course he adores me.,76.6135119242,0.9850679636,0.7289545183625967,0.9230769181065088
And i call her she home.,And i call her she is never home.,And i call her she is at home.,69.1393124299,0.8376131058,0.6606328636027614,0.874999995
We always played payette that we like year.,We always played like payette that we like beat every year.,We always played payette that we like to do every year.,73.3327116687,0.9372405410000001,0.3918189150070214,0.8571428521541952
But they have cartilage than you.,But they have more cartilage than you know.,But they have more cartilage than you.,87.5948766913,0.9461662769,0.767279645960659,0.9333333283555556
Well i came.,Well i came over here.,Well i came.,48.1031444501,0.9086310267000001,0.0,0.7499999953125
We a lots her lives trying that.,We could spend a lot of our life trying to contradict that.,We have a lot of her life trying to do that.,40.8132166639,0.8093368411,0.0,0.6956521689224953
But those what she.,But that is what she said.,But those are what she said.,63.9199190264,0.9335660338,0.4347208719449915,0.6666666616666668
They had fallen fran.,They had fallen apart fran.,They had fallen fran.,65.6362978522,0.9332776070000001,0.0,0.8888888839506174
What you it.,What do you call it.,What do you mean by that.,48.6953669442,0.8087314367,0.0,0.5454545404958678
There they hit it the head.,Even there they hit it on the head.,There they hit it on the head.,82.915868316,0.9403949976,0.7420884818558928,0.7999999950222222
That ban bankruptcy unsecured creditors.,That was ban filed bankruptcy against was unsecured creditors.,That ban on bankruptcy unsecured creditors.,55.1739225825,0.8956756592,0.0,0.7142857093877552
You honey it really makes me.,You are so strange honey it really makes me wonder.,You know honey it really makes me happy.,51.3384788916,0.7357314825,0.3887514204144021,0.6666666617283951
I i give you a breaks.,I thought i would give you a break.,I i give you a break.,50.8278034603,0.9430986643,0.5025431541540228,0.8571428522448981
You give sweets man.,You never give sweets man.,You give sweets to the man.,51.3892016137,0.8024200201,0.0,0.7272727223140496
Do out our seat without permission.,Do not get out of your seat without permission.,Do not do out of our seat without permission.,75.6744900327,0.9447463751,0.3549481056010053,0.7777777727777778
A good times.,Having a good time together.,A good time.,29.6486744468,0.9005702734000001,0.0,0.49999999531250006
By the way.,By the way going to c.,By the way.,42.7673263479,0.8440517187000001,0.0,0.6666666622222223
Eat me then.,Well said boy eat me then.,Eat me then.,39.2667176278,0.8982623816,0.0,0.44444444000000005
You guys have been times.,So you guys have been having a good time.,You guys have been through times.,46.2435425009,0.8047471046,0.0,0.39999999520000007
Why not you come.,Why do not you come.,Why not you come.,70.9894467672,0.950104177,0.5789300674674098,0.8888888839506174
Never down out the mountains.,Never came down out of the mountains.,Never go down out of the mountains.,77.839594173,0.8614677191000001,0.7071067811865475,0.8571428521428571
So you it.,So you would expect it.,So you can do it.,23.9353965452,0.7325735092,0.0,0.5999999950000001
So i la conversation and i picked stuff for,So i go into la conversation and i picked out all this stuff for.,So i had a la conversation and i picked up stuff for the house.,60.0269302852,0.8863230944,0.3237722713145643,0.6153846103846154
And animal grasshopper and bumblebee they could only one.,And the little animals like grasshopper and bumblebee they could only carry one.,And the animal grasshopper and bumblebee they could only have one.,68.4318148991,0.9397165179,0.43649904483690155,0.7499999950347224
You are have say something.,You are going to have to say something.,You are going to have to say something.,100.0,1.0000001192,1.0,0.999999995
Naw i that it mine.,Naw i cannot do that it is not mine.,Naw i think that is it mine.,34.7405999025,0.7951565385,0.0,0.6249999950781252
Something it with.,Find something else to pick it up with.,Something to do with it.,30.3596034597,0.7051802874,0.0,0.3076923029585799
Hell we even to in three months.,Hell we cannot even get to court in three months.,Hell we even have to go to in three months.,50.1417314,0.8559644222,0.2998221389342337,0.7368421002770082
I these just much it.,I mean that is just how much it costs.,I think these just don’t do it.,16.9618800823,0.6403833628000001,0.0,0.37499999507812504
Because it had soared.,Because it had soared so high.,Because it had soared.,73.3007669192,0.9732861519,0.4739878501170792,0.7999999952000001
Sat sat board itself has said.,The sat the sat board itself has said.,Sat sat board itself has said.,73.0158991806,0.9679226875,0.608025321419836,0.7692307642603551
And that is you do that.,And that is easy you can do that.,And that is what you do not do that.,50.384080452,0.6823346615,0.0,0.7142857092857143
We to chapters one little backgrounds.,We have to go to chapter one to get a little background.,We are going to go to chapter one of one little background.,67.6848506138,0.9381296635,0.39832871551569504,0.699999995
No it does.,No it does not.,No it does not.,100.0,0.9999999404000001,1.0,0.999999995
Yeah i i could.,Yeah i mean i could not.,Yeah i could i could.,37.1923613549,0.7765069604,0.0,0.7499999953125
Oh i just one question example.,Oh i just had one question s for example.,Oh i just have one question for example.,76.3463311809,0.9623364806,0.0,0.823529406782007
Well they really the fact that i like.,Well they really are picking on the fact that i am new like.,Well they really really like the fact that i like.,55.4288024969,0.6819862723,0.28790785149783643,0.7619047571882087
Now things you do you pass three cards your left.,Now the first thing you do is you pass three cards to your left.,Now things you do you pass three cards to your left.,70.5980549974,0.9587006569000001,0.534716088206538,0.78260869073724
So you one.,So you took that one.,So you have to get one.,37.653155474100004,0.7553621531,0.0,0.5454545404958678
You me enough i changed my mind.,You argued with me long enough i changed my mind.,You gave me enough i changed my mind.,57.3266155936,0.9019755125000001,0.5054229726989798,0.7777777728395062
What god does and this the modern views.,What god does and this will be the really the modern catholic view.,What god does and this is the modern view.,50.7430098509,0.9054486156,0.3375287924591442,0.7619047570068028
It that un.,It is just that the un.,It is that un.,28.8239763489,0.9117078185,0.0,0.7999999952000001
This is i to job with.,This is why i did not want to take the job to begin with.,This is what i want to do to get a job with.,36.8030931952,0.6973516941,0.0,0.4999999950347222
Where they came.,Where they came from.,Where they came from.,100.0,1.0000002384,1.0,0.999999995
Shit i loved things.,Shit i loved those things.,Shit i loved things.,72.1881493023,0.9081007242,0.0,0.8888888839506174
It not slave.,It is not really slave.,It is not a slave.,50.7097738164,0.9421143532,0.0,0.7999999950000002
Yeah but you that flexibility.,Yeah but at least you have that flexibility.,Yeah but you don’t have that flexibility.,68.8603199596,0.8410160542,0.37707945965932077,0.7999999950222222
I would have put.,I would have put awaked.,I would have put it in.,61.8635907846,0.793417573,0.4347208719449915,0.7272727223140496
So he well i not know what i can.,So he says well i do not know what else i can take.,So he well i do not know what i can do.,54.51115565,0.8234391212000001,0.44702464708975587,0.8571428522448981
You know but he,You know but he is a.,You know but he said he was going to.,63.122885825,0.8040201664000001,0.2777619034011791,0.5714285665306124
I thought you,I thought you were there with.,I thought you were going to be a little bit more than that.,56.1526567397,0.8112401962,0.18798317647335086,0.4210526272576177
And me i.,And even me i do.,And me i.,19.4688986706,0.8788681030000001,0.0,0.7499999953125
When does these.,When does this go to.,When does this happen.,64.2313469973,0.883826375,0.0,0.6666666617283951
Well i we it.,Well i think how we define it.,Well i think we can do it.,44.5801967958,0.7756204605,0.0,0.7142857092857143
We got it.,We got it out.,We got it.,58.2430100776,0.8470815420000001,0.0,0.8571428522448981
Sure they are okay.,Make sure they are fit okay.,Sure they are okay.,51.1696619654,0.7697682381000001,0.0,0.5999999952
That this high propoes.,That had this really disproportionately high propo.,That this is a high propoes.,27.7936064635,0.8357050419000001,0.0,0.4615384565680473
I think it first time i this.,I think it is the first time i have heard that.,I think it was the first time i saw this.,54.0873174013,0.8825824857000001,0.3203558799120806,0.6666666616780046
Or thirty i think it.,Or males under thirty i think it is.,Or thirty i think it is.,64.3553335025,0.7831758261,0.6319145618915731,0.8571428522448981
And horses have hard time.,And the horses have had a hard time.,And horses have a hard time.,62.3335062021,0.9265854359000001,0.3818502221061359,0.8571428522448981
They learn much.,They will learn just as much.,They learn a lot.,23.1328806759,0.8683377504,0.0,0.39999999520000007
That what i want.,That is what i want.,That is what i want.,100.0,1.0000001192,1.0,0.999999995
It keeps us from.,It keeps us from moving.,It keeps us from.,64.9269963642,0.8571832180000001,0.5789300674674098,0.8888888839506174
The carts attached.,The cart was still attached.,The carts are attached.,53.5676171853,0.9062519073,0.0,0.4444444395061729
Guy was jokes marlboros.,This guy was telling jokes about marlboros.,Guy was making jokes about marlboros.,68.3145099125,0.9770920277,0.37684991644924193,0.6153846104142012
But you metro runway heading.,But you kept the metro on this runway heading.,But you can see the metro runway heading.,59.8361684885,0.8872072697000001,0.0,0.7058823479584776
Probably something is going go.,Probably something is going to go there.,Probably something is going to go wrong.,81.876497009,0.8403738141,0.7071067811865475,0.8571428521428571
It is ones that a deal attention.,It is another one that does not take a great deal of attention.,It is the ones that get a lot of attention.,37.6835864451,0.7169937491,0.0,0.5217391255198489
So we trish pregnant.,So we already knew trish was pregnant.,So we trish pregnant.,38.9494274988,0.9011265039,0.0,0.7272727226446282
Well write that anyway quote.,Well write that in there anyway in the quote.,Well write that anyway quote.,53.8230399033,0.9498524666,0.0,0.7692307644970415
Ideas he he just,Had no idea where he was going he just took.,Ideas he he just just walked away.,23.0594189813,0.7921944857000001,0.0,0.285714281122449
It iwill open up your sinuses.,So it is real iwill open up your sinuses.,It iwill open up your sinuses.,71.9149841407,0.9153347611,0.5270837136273565,0.6666666618666668
What they and cannot.,What they can and cannot.,What they do and cannot do.,63.8079654921,0.9769041538000001,0.0,0.7999999950000002
I do not think sciences.,I do not think science is the.,I do not think that is science.,64.6295148782,0.9193593264000001,0.3976353643835253,0.7142857092857143
But i it is been gives and take.,But i mean it is always been a give and take.,But i think it is been given and taken.,38.1443045224,0.8669583797,0.0,0.5999999950500001
Well posture and just take care it.,Well bad posture and just do not take care of it.,Well posture and just take care of it.,69.7183759457,0.7898328304000001,0.4405149609594086,0.8421052582825486
Why they filled.,Why are they filled.,Why did they fill it up.,43.9700552055,0.9264917374,0.0,0.39999999520000007
And have planes over.,And have the planes go over.,And have planes over there.,54.880501099,0.916438818,0.0,0.7272727223140496
Who do you know that there besides what her name.,Who else do you know that is been there besides what is her name.,Who do you know that there besides what her name is.,63.0573386734,0.9276247025000001,0.2859800298475392,0.8333333283680556
Yeah he put a floor barns.,Yeah he put a floor in a barn.,Yeah he put a floor in the barn.,80.5388499917,0.991756916,0.6606328636027614,0.9333333283555556
You with hand.,Pressing against you with that left hand.,You have to do it with your hand.,20.1460577846,0.7597041130000001,0.0,0.266666661688889
I a rake but i it.,I have been out hunting for a rake but i found it.,I have a rake but i don't use it.,31.8397856007,0.8111432195,0.2629520240256833,0.6666666617687076
Do you know.,How do you know.,Do you know.,64.6178912988,0.9019587636,0.0,0.5714285665306124
And he this i call stars.,And he said this i will call a star.,And he said this is what i call stars.,58.6876684651,0.913659811,0.30213753973567675,0.6666666616666668
Which which you she does.,Which which you know she probably already does.,Which which you can see she does.,40.9210165987,0.8669241667,0.0,0.6666666616888889
I a lot,I know a lot abou.,I have a lot of work to do.,19.4761163343,0.7414197922,0.0,0.4615384568047337
There an orders to how i it.,There was an order to how i was doing it.,There is an order to how i want to do it.,61.0624925801,0.9036144018000001,0.37700638045494705,0.7368421002770082
I have it home.,I have got it home right now.,I have it at home.,28.4613175079,0.9221962094,0.0,0.6666666618055556
There were time i it and it did,There were some times i came down on it and it did some.,There were times when i was doing it and it did not work.,46.8375891048,0.8561149836,0.23397625978961173,0.6086956471833649
We have threehundred rebate that you could towards down payments.,Maybe we have a threehundred rebate that you could use towards the down payment.,We have a threehundred rebate that you could put towards down payments.,74.5429387971,0.9705310464,0.44091152900481767,0.6923076873372783
It is to look insides.,It is starting to look nice on the inside.,It is to look inside.,34.0420830824,0.7969626188000001,0.0,0.7142857096938776
What do i to do him.,What do i have to do to please him.,What do i have to do to him.,68.7633242642,0.9292190075000001,0.7189393375176814,0.9230769181065088
What you do.,So what do you do.,What do you do.,76.0098190584,0.9582897425,0.5475182535069453,0.5714285665306124
I have him some basil yes.,I may have givegiven him some basil yes.,I have him some basil yes.,54.0395645342,0.9444741011000001,0.5025431541540228,0.8571428522448981
You totally yourself.,You totally agree with yourself.,You are totally yourself.,50.8406207397,0.8350862265000001,0.0,0.6666666617283951
