Source,Target,Gen_comp,ChrF,Cos_sim_t5,BLEU,RougeL
I not have to to him the head.,I do not have to try to grab him around the head.,I do not have to go to him and hit him on the head.,51.7297639202,0.9446370602,0.3479159475128446,0.6956521689224953
We know where empowerless people are.,We already know where the most empowerless people are.,We know where the powerless people are.,64.4945069862,0.9086292982,0.0,0.7499999950781251
And the makikomi technique it you do not tsurikomi.,And with the makikomi technique with it you do not have the tsurikomi.,And the makikomi technique it you do not do tsurikomi.,63.0156996181,0.9588980675000001,0.29559213971659826,0.8999999950500001
His kids did it but henry but.,No his kids did not like it but henry was against but.,His kids did it but henry didn't.,40.6229545639,0.8762648106,0.0,0.5555555508024692
It going another wonderful saturday.,It is going to be another wonderful saturday.,It is going to be another wonderful saturday.,100.0,0.9999998212000001,1.0,0.999999995
Make it like we are it.,To make it sound like we are taking it seriously.,Make it like we are doing it.,34.4238615456,0.8196233511000001,0.0,0.5333333285333334
Oh i did know it.,Oh i did not know it would.,Oh i did not know that.,59.9136943498,0.8770675659,0.5578002860768766,0.7692307642603551
I do remember us doing anything that though.,I do not ever remember us doing anything like that though.,I do not remember us doing anything like that though.,87.0834905567,0.9910202622000001,0.7426141117870938,0.9523809473922903
I do know where addison.,I do not know where addison is.,I do not know where addison is.,100.0,0.9999998808,1.0,0.999999995
Yeah i was it uh let me show you it.,Yeah i was into it uh let me show you how easy it was.,Yeah i was just thinking about it uh let me show you.,53.2606468903,0.8024203777000001,0.4264356143349618,0.749999995
We have many plate.,We have so many plates.,We have many plates.,73.0964043064,0.9867576361,0.0,0.8888888839506174
They so fast they shape containers.,They are moving so fast they completely fill the shape container.,They are so fast they can shape the containers.,49.1633832251,0.8898558617000001,0.0,0.5999999950500001
No i wai about them floor.,No i wai was thinking about putting them in the floor.,No i wai about them on the floor.,40.1747836272,0.8750327826000001,0.0,0.7368421003878117
You what i am just going one.,You know what i am just going to skip this one.,You know what i am just going to do one.,72.2762936712,0.7883093357000001,0.6774702029865005,0.8571428521541952
Make sure you air.,Just to make sure you get enough air.,Make sure you have air.,37.3765852474,0.8925914764,0.0,0.4615384568047337
And i called talk him.,And i called up to talk to him.,And i called him and talked to him.,55.4514282257,0.9496581554,0.0,0.7142857092857143
You what i it mms.,Do you know what i mean it was like mm.,You know what i think about it mms.,38.4501819105,0.8104848862,0.0,0.4444444395061729
You that kinds things here.,You do not sell that kind of thing here.,You can do that kind of thing here.,66.8208074457,0.7259414792000001,0.5648198097713082,0.823529406782007
I did book.,I did not enjoy reading the book.,I did not read the book.,49.6385968312,0.8930844665000001,0.0,0.7692307642603551
Generalities that people say are not true.,Some generalities that some people would say are not true.,Generalities that people say are not true.,62.2837965122,0.9686200619,0.3864911638244346,0.7058823480968859
And i am looking it and everyone like yeah over.,And i am looking at it and everyone is like saying yeah pull over.,And i am looking at it and everyone is like yeah over.,73.2770707649,0.8924582005,0.6919727437332063,0.9230769181065088
I if she would more.,I wonder if she would need more.,I wonder if she would like more.,72.3009961053,0.9165562987,0.5946035575013605,0.8571428521428571
I have telling you four year you got to work.,But stephanie i have been telling you for four years you have got to work hard.,I have been telling you for four years you got to work.,64.5071805386,0.9000954628000001,0.5036334391492581,0.799999995072
Well top guys lip.,Well the top guy has a real thick lip.,Well top guys lip.,30.0589899127,0.916746974,0.0,0.4615384572781066
Because she that if i acted in it.,Because she thought that if i acted in french it was safer.,Because she said that if i acted in it.,47.5108164132,0.8170244694000001,0.3564059636443072,0.7619047570068028
You them that its abilities to cooperate is.,You tell them that their ability to cooperate is being graded.,You tell them that its ability to cooperate is.,64.7985299299,0.8543496132,0.44300069361967526,0.79999999505
I not her wisdom its tonsils.,I mean not her wisdom teeth her tonsils.,I do not want to hear her wisdom its tonsils.,46.6360919218,0.8763607144000001,0.0,0.5882352892733564
From here i roll it around here.,Alright from here i am going to roll it around here.,From here i roll it around here.,54.7797138256,0.9391440153,0.36064528799877893,0.6249999953125001
You put than or twothirds.,You put is less than or equal to twothirds.,You put more than or twothirds.,48.5028560932,0.9428424239000001,0.0,0.6666666618666668
Oh i it they.,Oh i think it they are great.,Oh i think that is what they are doing.,52.9661750848,0.7389147282,0.0,0.6249999950781252
They have form in spanish.,They have a form in spanish also.,They have a form in spanish.,82.8240096825,0.9749863148000001,0.7289545183625967,0.9230769181065088
I see venice high school.,I got to see venice high school.,I see venice high school.,78.3194041661,0.9464193583,0.5698363775444273,0.8333333284722222
Him a back tire then.,Wrap him around a back tire then.,Him a back tire then.,54.2877238942,0.902115941,0.5444460596606694,0.6666666618055556
Who wants coffee.,Who wants more coffee.,Who wants a cup of coffee.,58.5677571192,0.9572635889000001,0.0,0.5999999952
That is last thing you.,That is the last thing you wanted to hear.,That is the last thing you want to do.,75.7331437907,0.8445878029,0.5555238068023582,0.7777777727777778
Women their infants.,For women to love their infants.,Women are bringing their infants.,49.4335814598,0.8298720121000001,0.0,0.36363635867768596
It great in rooms we.,It was great working in that room we.,It was great in the rooms we had.,43.0948689924,0.8696316481,0.0,0.624999995
And then my legs hurt i not anyway.,And then my legs hurt i could not have walked anywhere anyway.,And then my legs hurt i do not want to do that anyway.,49.8373501317,0.856803894,0.4052587697205425,0.6666666616666668
And up on weight.,And keep working up on the weight.,And up on the weight.,53.0791293752,0.8984317780000001,0.5698363775444273,0.8333333284722222
If you do want cd.,If you do not want a cd.,If you do not want to buy a cd.,78.6658486112,0.9521470666,0.5253819788848316,0.8749999950781251
I said i think he wanted.,I said i think he just wanted to.,I said i think he wanted to.,74.177013086,0.9544730186,0.6101950432112578,0.9333333283555556
We can generalities.,We can make generalities.,We can not do generalities.,64.9695867139,0.8707318306,0.0,0.6666666617283951
I find mark.,I will find out from mark.,I found a mark.,21.1109844021,0.8233273625,0.0,0.39999999520000007
Little ppast that going.,A little ppast that going.,Little ppast that is going on.,69.4378531155,0.9434518814,0.0,0.5454545404958678
I mean that thing i thought.,I mean that is the thing i thought of too.,I mean that is the thing i thought.,83.5160113624,0.9206702709000001,0.7119674182275004,0.8888888839506174
Well i see.,Well i have to see the inside too.,Well i see.,16.4979957248,0.7422798872,0.0,0.5454545414876033
That what wheel.,That is what is turning the wheel.,That is what the wheel is.,55.7372306532,0.9335837364,0.0,0.9090909041322315
You teach threeyearolds tap dances.,How can you teach a threeyearold to tap dance.,You can teach threeyearolds to tap dance.,62.231897082,0.8986015916000001,0.2979714705451885,0.6249999950781252
A recording your favorite songs.,Have a recording of your favorite songs.,A recording of your favorite songs.,86.2774521245,0.9605600238,0.7013967267997694,0.7692307642603551
When there flames underneath it.,When there was a flame underneath it.,When there are flames underneath it.,68.6595493659,0.9210723042000001,0.0,0.6153846104142012
I have it.,I have never heard of it.,I have got to have it.,24.4556955153,0.6643708348,0.0,0.5454545404958678
You going jito.,Are you going to stall out jito.,You are going to jito.,35.7750760972,0.8420372009,0.0,0.499999995138889
Or how god moses his mission.,Or how god involved moses in his mission.,Or how god moses was going to accomplish his mission.,53.9216112913,0.9260169268,0.0,0.6666666617283951
You to it spreads.,You are lucky to get it spread.,You want to spread it.,26.8210639058,0.8536536694,0.0,0.499999995138889
I am to use that.,I am going to use some of that.,I am going to use that.,63.0726169855,0.8953869343,0.5313746898412454,0.8571428522448981
Oh ahead moms just doing it.,Oh go ahead mom just keep doing it.,Oh go ahead moms just doing it.,65.9012623267,0.9052934647,0.0,0.7999999950222222
They redoing pharmacy there wewallmart.,They are redoing the pharmacy there at wewallmart.,They are redoing the pharmacy there wewalmart.,83.169900092,0.9893475175,0.6240195441936914,0.7999999950222222
And them you know and they a bits.,And make them you know and they are just a little bit for.,And they know you know and they have a bit of a problem.,38.3784878132,0.7310163379,0.21142141714303078,0.6086956472589792
I do not these the times that.,I do not think this is the time for that.,I do not do not like these times that.,35.7783426926,0.8175565004,0.0,0.470588230449827
And then woman came canada.,And then a woman came from canada.,And then the woman came from canada.,84.4383505892,0.9936369061,0.5946035575013605,0.8571428521428571
And i your fathers.,And i went to my father.,And i am not your father.,39.6946978836,0.7123550773,0.0,0.4999999950000001
He not the other last year.,He would not look at any of the others last year.,He did not do the other last year.,41.2975172004,0.8780483007000001,0.0,0.5263157845983379
Let me you important question.,Let me ask you a very important question.,Let me ask you an important question.,80.5408092825,0.986746192,0.4412484512922977,0.7999999950222222
No you these downstairs.,No you gtake that downstairs.,No you can not see these downstairs.,51.2264634149,0.7733373642,0.0,0.499999995138889
Course they are.,Of course they are losing.,Of course they are.,68.8407268192,0.7671962976000001,0.5789300674674098,0.8888888839506174
Well i you goodies.,Well i am telling you withholding goodies works.,Well i think you have some goodies.,29.0327635934,0.7609399557000001,0.0,0.5333333283555556
Then what did he.,So then what did he do.,Then what did he do.,82.5595969146,0.9822053909,0.6431870218238024,0.7272727223140496
And they trying be and things and.,And they were trying to be cute and say sweet things and.,And they are trying to be and do things and.,55.5303349238,0.8020408154,0.0,0.6999999950500001
Anything you the masas.,Anything you do with the masa.,Anything you can do with the masas.,81.5505531408,0.9570121765,0.0,0.7692307642603551
Well i part.,Well i found that part.,Well i am not a part of it.,30.2428351706,0.6857870817,0.0,0.4615384568047337
It might have been based either calorie level.,It might have been based either on a higher calorie level.,It might have been based either on calorie level.,81.4552192246,0.9653397799000001,0.6432188699036832,0.8999999950500001
I not know what it.,I do not know what it is called either.,I do not know what it is.,59.8074050644,0.8965046406,0.6771219109764864,0.8749999950781251
And course he adores me.,And then of course he adores me.,And of course he adores me.,76.6135119242,0.9850679636,0.7289545183625967,0.9230769181065088
And i call her she home.,And i call her she is never home.,And i call her she is at home.,69.1393124299,0.8376131058,0.6606328636027614,0.874999995
We always played payette that we like year.,We always played like payette that we like beat every year.,We always played payette that we like every year.,74.2839473882,0.9526669979000001,0.3974870438631006,0.9473684160664821
But they have cartilage than you.,But they have more cartilage than you know.,But they have more cartilage than you.,87.5948766913,0.9461662769,0.767279645960659,0.9333333283555556
Well i came.,Well i came over here.,Well i came here.,59.3168651995,0.9624466896,0.0,0.8888888839506174
We a lots her lives trying that.,We could spend a lot of our life trying to contradict that.,We have a lot of her life trying to do that.,40.8132166639,0.8093368411,0.0,0.6956521689224953
But those what she.,But that is what she said.,But those are what she said.,63.9199190264,0.9335660338,0.4347208719449915,0.6666666616666668
They had fallen fran.,They had fallen apart fran.,They had fallen fran.,65.6362978522,0.9332776070000001,0.0,0.8888888839506174
What you it.,What do you call it.,What do you mean by that.,48.6953669442,0.8087314367,0.0,0.5454545404958678
There they hit it the head.,Even there they hit it on the head.,There they hit it on the head.,82.915868316,0.9403949976,0.7420884818558928,0.7999999950222222
That ban bankruptcy unsecured creditors.,That was ban filed bankruptcy against was unsecured creditors.,That bans bankruptcy unsecured creditors.,56.7674220687,0.900629878,0.0,0.6153846106508877
You honey it really makes me.,You are so strange honey it really makes me wonder.,You honey it really makes me happy.,51.1780941772,0.7419486046,0.3864911638244346,0.7058823480968859
I i give you a breaks.,I thought i would give you a break.,I i will give you a break.,51.037482341,0.9401682615,0.4962644776757998,0.7999999950222222
You give sweets man.,You never give sweets man.,You give sweets to the man.,51.3892016137,0.8024200201,0.0,0.7272727223140496
Do out our seat without permission.,Do not get out of your seat without permission.,Do not get out of your seat without permission.,100.0,1.0,1.0,0.999999995
A good times.,Having a good time together.,A good time.,29.6486744468,0.9005702734000001,0.0,0.49999999531250006
By the way.,By the way going to c.,By the way.,42.7673263479,0.8440517187000001,0.0,0.6666666622222223
Eat me then.,Well said boy eat me then.,Eat me then.,39.2667176278,0.8982623816,0.0,0.44444444000000005
You guys have been times.,So you guys have been having a good time.,You guys have been through times.,46.2435425009,0.8047471046,0.0,0.39999999520000007
Why not you come.,Why do not you come.,Why not you come here.,61.7150953521,0.9075503945000001,0.0,0.7999999950000002
Never down out the mountains.,Never came down out of the mountains.,Never go down out of the mountains.,77.839594173,0.8614677191000001,0.7071067811865475,0.8571428521428571
So you it.,So you would expect it.,So you can do it.,23.9353965452,0.7325735092,0.0,0.5999999950000001
So i la conversation and i picked stuff for,So i go into la conversation and i picked out all this stuff for.,So i had a la conversation and i picked up stuff for the kids.,59.9404705719,0.8694661260000001,0.3237722713145643,0.6153846103846154
And animal grasshopper and bumblebee they could only one.,And the little animals like grasshopper and bumblebee they could only carry one.,And the animal grasshopper and bumblebee they could only have one.,68.4318148991,0.9397165179,0.43649904483690155,0.7499999950347224
You are have say something.,You are going to have to say something.,You are going to have to say something.,100.0,1.0000001192,1.0,0.999999995
Naw i that it mine.,Naw i cannot do that it is not mine.,Naw i think that is it mine.,34.7405999025,0.7951565385,0.0,0.6249999950781252
Something it with.,Find something else to pick it up with.,Something to do with it.,30.3596034597,0.7051802874,0.0,0.3076923029585799
Hell we even to in three months.,Hell we cannot even get to court in three months.,Hell we even have to go to in three months.,50.1417314,0.8559644222,0.2998221389342337,0.7368421002770082
I these just much it.,I mean that is just how much it costs.,I think these just just don't do it.,18.1955299785,0.6425707340000001,0.0,0.37499999507812504
Because it had soared.,Because it had soared so high.,Because it had soared.,73.3007669192,0.9732861519,0.4739878501170792,0.7999999952000001
Sat sat board itself has said.,The sat the sat board itself has said.,Sat sat board itself has said.,73.0158991806,0.9679226875,0.608025321419836,0.7692307642603551
And that is you do that.,And that is easy you can do that.,And that is what you do not want to do.,39.7134344993,0.6914432049,0.0,0.6249999950781252
We to chapters one little backgrounds.,We have to go to chapter one to get a little background.,We are going to go to one of the chapters with a little background.,59.137197662,0.9007003307,0.25336549464486463,0.6086956472589792
No it does.,No it does not.,No it does not.,100.0,0.9999999404000001,1.0,0.999999995
Yeah i i could.,Yeah i mean i could not.,Yeah i could i could.,37.1923613549,0.7765069604,0.0,0.7499999953125
Oh i just one question example.,Oh i just had one question s for example.,Oh i just have one question for example.,76.3463311809,0.9623364806,0.0,0.823529406782007
Well they really the fact that i like.,Well they really are picking on the fact that i am new like.,Well they really like the fact that i like.,55.4917431923,0.6895515919,0.2838267516238093,0.7619047571882087
Now things you do you pass three cards your left.,Now the first thing you do is you pass three cards to your left.,Now things you do is you pass three cards to your left.,78.6488645204,0.9672993422,0.7222450583670039,0.8333333283680556
So you one.,So you took that one.,So you can have one.,29.9075541963,0.7928916216,0.0,0.5999999950000001
You me enough i changed my mind.,You argued with me long enough i changed my mind.,You gave me enough i changed my mind.,57.3266155936,0.9019755125000001,0.5054229726989798,0.7777777728395062
What god does and this the modern views.,What god does and this will be the really the modern catholic view.,What god does and this is the modern view.,50.7430098509,0.9054486156,0.3375287924591442,0.7619047570068028
It that un.,It is just that the un.,It is that un.,28.8239763489,0.9117078185,0.0,0.7999999952000001
This is i to job with.,This is why i did not want to take the job to begin with.,This is what i want to do to get a job with.,36.8030931952,0.6973516941,0.0,0.4999999950347222
Where they came.,Where they came from.,Where did they come from.,56.2427192275,0.9399576783,0.0,0.6666666617283951
Shit i loved things.,Shit i loved those things.,Shit i loved the things.,77.5503946408,0.9735949039,0.0,0.7999999950000002
It not slave.,It is not really slave.,It is not a slave.,50.7097738164,0.9421143532,0.0,0.7999999950000002
Yeah but you that flexibility.,Yeah but at least you have that flexibility.,Yeah but you have to have that flexibility.,76.3983414236,0.9210852981000001,0.39005788655345264,0.7999999950222222
I would have put.,I would have put awaked.,I would have put it in.,61.8635907846,0.793417573,0.4347208719449915,0.7272727223140496
So he well i not know what i can.,So he says well i do not know what else i can take.,So he said well i do not know what i can do.,58.4548156382,0.8772436976,0.4460478024728241,0.8181818132231407
You know but he,You know but he is a.,You know but he was not.,69.9038454572,0.8146929741000001,0.4347208719449915,0.6666666616666668
I thought you,I thought you were there with.,I thought you were going to be a little bit more tolerant.,53.191816867,0.7875597477,0.2044800736021839,0.44444444000000005
And me i.,And even me i do.,And me i am not.,20.4549826962,0.7575045824000001,0.0,0.5999999950000001
When does these.,When does this go to.,When does this happen.,64.2313469973,0.883826375,0.0,0.6666666617283951
Well i we it.,Well i think how we define it.,Well i think we can do it.,44.5801967958,0.7756204605,0.0,0.7142857092857143
We got it.,We got it out.,We got it.,58.2430100776,0.8470815420000001,0.0,0.8571428522448981
Sure they are okay.,Make sure they are fit okay.,Sure they are okay.,51.1696619654,0.7697682381000001,0.0,0.5999999952
That this high propoes.,That had this really disproportionately high propo.,That this is a high propoes.,27.7936064635,0.8357050419000001,0.0,0.4615384565680473
I think it first time i this.,I think it is the first time i have heard that.,I think it was the first time i had done this.,59.1349509683,0.8219081163,0.317023313852343,0.6363636313636364
Or thirty i think it.,Or males under thirty i think it is.,Or thirty i think it is.,64.3553335025,0.7831758261,0.6319145618915731,0.8571428522448981
And horses have hard time.,And the horses have had a hard time.,And horses have a hard time.,62.3335062021,0.9265854359000001,0.3818502221061359,0.8571428522448981
They learn much.,They will learn just as much.,They learn a lot.,23.1328806759,0.8683377504,0.0,0.39999999520000007
That what i want.,That is what i want.,That is what i want.,100.0,1.0000001192,1.0,0.999999995
It keeps us from.,It keeps us from moving.,It keeps us from.,64.9269963642,0.8571832180000001,0.5789300674674098,0.8888888839506174
The carts attached.,The cart was still attached.,The carts are attached.,53.5676171853,0.9062519073,0.0,0.4444444395061729
Guy was jokes marlboros.,This guy was telling jokes about marlboros.,Guy was making jokes about marlboros.,68.3145099125,0.9770920277,0.37684991644924193,0.6153846104142012
But you metro runway heading.,But you kept the metro on this runway heading.,But you can see the metro runway heading.,59.8361684885,0.8872072697000001,0.0,0.7058823479584776
Probably something is going go.,Probably something is going to go there.,Probably something is going to go wrong.,81.876497009,0.8403738141,0.7071067811865475,0.8571428521428571
It is ones that a deal attention.,It is another one that does not take a great deal of attention.,It is the ones that get a lot of attention.,37.6835864451,0.7169937491,0.0,0.5217391255198489
So we trish pregnant.,So we already knew trish was pregnant.,So we trish pregnant.,38.9494274988,0.9011265039,0.0,0.7272727226446282
Well write that anyway quote.,Well write that in there anyway in the quote.,Well write that anyway quote.,53.8230399033,0.9498524666,0.0,0.7692307644970415
Ideas he he just,Had no idea where he was going he just took.,Ideas he he just said he was going to go to the store.,43.154625332,0.7387558222,0.0,0.21052631080332423
It iwill open up your sinuses.,So it is real iwill open up your sinuses.,It will iwill open up your sinuses.,73.3347379171,0.9172964096,0.5298765308495281,0.6249999950781252
What they and cannot.,What they can and cannot.,What they do and cannot do.,63.8079654921,0.9769041538000001,0.0,0.7999999950000002
I do not think sciences.,I do not think science is the.,I do not think that science is.,71.0896360659,0.9502050877,0.42728700639623407,0.8571428521428571
But i it is been gives and take.,But i mean it is always been a give and take.,But i think it has been given and taken.,35.8393278859,0.8724008799,0.0,0.4999999950500001
Well posture and just take care it.,Well bad posture and just do not take care of it.,Well posture and just take care of it.,69.7183759457,0.7898328304000001,0.4405149609594086,0.8421052582825486
Why they filled.,Why are they filled.,Why they filled up.,58.956847989,0.9230175018000001,0.0,0.749999995
And have planes over.,And have the planes go over.,And have planes over there.,54.880501099,0.916438818,0.0,0.7272727223140496
Who do you know that there besides what her name.,Who else do you know that is been there besides what is her name.,Who do you know that there besides what her name is.,63.0573386734,0.9276247025000001,0.2859800298475392,0.8333333283680556
Yeah he put a floor barns.,Yeah he put a floor in a barn.,Yeah he put a floor in the barn.,80.5388499917,0.991756916,0.6606328636027614,0.9333333283555556
You with hand.,Pressing against you with that left hand.,You can do it with your hand.,18.978761562,0.76224792,0.0,0.2857142807142858
I a rake but i it.,I have been out hunting for a rake but i found it.,I have a rake but i don't use it.,31.8397856007,0.8111432195,0.2629520240256833,0.6666666617687076
Do you know.,How do you know.,Do you know.,64.6178912988,0.9019587636,0.0,0.5714285665306124
And he this i call stars.,And he said this i will call a star.,And he did this i call stars.,41.8069269014,0.88773036,0.0,0.6249999950781252
Which which you she does.,Which which you know she probably already does.,Which is which you know she does.,49.5456915058,0.9230349064000001,0.37707945965932077,0.7999999950222222
I a lot,I know a lot abou.,I have a lot of work to do.,19.4761163343,0.7414197922,0.0,0.4615384568047337
There an orders to how i it.,There was an order to how i was doing it.,There is an order to how i want to do it.,61.0624925801,0.9036144018000001,0.37700638045494705,0.7368421002770082
I have it home.,I have got it home right now.,I have it at home.,28.4613175079,0.9221962094,0.0,0.6666666618055556
There were time i it and it did,There were some times i came down on it and it did some.,There were times when i was doing it and it did not.,47.3570185414,0.8687826395,0.23566578558703197,0.6363636313636364
We have threehundred rebate that you could towards down payments.,Maybe we have a threehundred rebate that you could use towards the down payment.,We have a threehundred rebate that you could put towards down payments.,74.5429387971,0.9705310464,0.44091152900481767,0.6923076873372783
It is to look insides.,It is starting to look nice on the inside.,It is to look inside.,34.0420830824,0.7969626188000001,0.0,0.7142857096938776
What do i to do him.,What do i have to do to please him.,What do i have to do to him.,68.7633242642,0.9292190075000001,0.7189393375176814,0.9230769181065088
What you do.,So what do you do.,What do you do.,76.0098190584,0.9582897425,0.5475182535069453,0.5714285665306124
I have him some basil yes.,I may have givegiven him some basil yes.,I have to have him some basil yes.,53.9468571487,0.9099978209,0.48549177170732344,0.7999999950222222
You totally yourself.,You totally agree with yourself.,You are totally yourself.,50.8406207397,0.8350862265000001,0.0,0.6666666617283951
I did mean you.,I did not mean to not tell you at all.,I did not mean you.,40.104647423,0.7994719744000001,0.24439253249722195,0.7142857096938776
And then we verdicts by friday afternoon.,And then we should have a verdict by friday afternoon.,And then we will have the verdict by friday afternoon.,72.5525335466,0.9919985533000001,0.4832697830906221,0.7999999950000002
I know he is his hands.,I am know he is shedding on his hands.,I know he is in his hands.,52.121953929,0.8029056787000001,0.0,0.7499999950781251
We turn gospel records.,We turn always to the gospel records do not we.,We turn to gospel records.,44.8406227549,0.9191457033,0.0,0.6666666622222223
I will her.,So i will have to feed her.,I will not tell her.,21.8982968535,0.7126861811,0.0,0.33333332847222225
I worked my money.,I worked hard for my money.,I worked hard for my money.,100.0,0.9999996424,1.0,0.999999995
If he just there withholding and everything.,If whatever he just said right there was true with withholding and everything.,If he just sits there withholding and everything.,54.5296648881,0.8446853757,0.21883905696489062,0.6666666619501135
Please me your itinerary after show.,Please give me your itinerary after the show.,Please tell me your itinerary after the show.,81.85382399,0.9967495203000001,0.7506238537503395,0.874999995
Why i this something that mothers knew.,Why do i think this is something that the mother knew about.,Why i think this is something that mothers knew.,64.0705486461,0.9071176052000001,0.42384050779521126,0.7619047570068028
There not appear be any reasons it to me.,There does not appear to be any logical reason for it to me.,There does not appear to be any reason for it to me.,81.4552192246,0.9696983099,0.7881929718099911,0.9565217341398866
And with a children but he.,And not played with a sevenyearold child but he did.,And with a child but he is not.,35.6503312692,0.8027634621,0.0,0.6666666617283951
What they ask you.,So what did they ask you.,What they are going to ask you.,42.156272493,0.8857649565,0.0,0.4615384565680473
This is you.,This is you know.,This is for you.,39.3875596174,0.8247953653000001,0.0,0.749999995
I hustle to make money.,I got to hustle to make money.,I hustle to make money.,76.1692337262,0.9628480673,0.5698363775444273,0.9090909041322315
I begin to slightest pressure.,I could not begin to deal with the slightest pressure.,I begin to feel the slightest pressure.,58.2726529763,0.7954468727,0.2936697784628213,0.7058823480968859
I he going down.,So i thought he was going to sit down.,I think he is going down.,27.5402645561,0.7726360559000001,0.0,0.39999999520000007
Like we fi.,Like we had like fi have.,Like we fi.,27.7866314798,0.8813392520000001,0.0,0.6666666622222223
That is they more flexibility.,So that is why they always have more flexibility.,That is why they have more flexibility.,72.8993980184,0.9453235269,0.38940039153570244,0.7499999950781251
Okay what we do.,Okay what do we do.,Okay what do we do.,100.0,0.9999999404000001,1.0,0.999999995
He all come me me you.,He is all okay come with me come with me you know.,He all came to me and told me you.,18.7167397929,0.7557562590000001,0.0,0.4705882303114187
There no room.,No shred there is no room.,There is no room.,61.0350840842,0.9036416411,0.4482700320176827,0.5999999952
They take our monies.,They would take my money.,They take our monies.,26.4318421009,0.8559856415,0.0,0.4444444395061729
Then snap them.,Then just snap them.,Then snap them.,57.6349926823,0.9745292664,0.0,0.8571428522448981
Gay thing i ever to a signer.,Every gay thing i have ever been to there was a signer.,Gay thing i ever did to a signer.,34.1595547426,0.8386406302,0.0,0.5999999952
She have it.,So she had to have it.,She has to have it.,58.028508067,0.9163709879,0.43012508513132625,0.5454545404958678
You are a aheads me son.,Welldudadidudu you are getting a little ahead of me son.,You are going to be ahead of me son.,39.307905544,0.9224516153000001,0.37200908038405156,0.5263157844875347
And i think we it.,And i think had we realized it.,And i think we should do it.,38.277227436,0.7548571825,0.0,0.7142857092857143
I no ideas.,I have no idea.,I have no idea.,100.0,1.0000004768,1.0,0.999999995
Be glad shop you.,Be glad to shop for you.,Be glad to shop with you.,65.6136415746,0.9677017927,0.488923022434901,0.8333333283333335
Maybe i did i remember.,Maybe i did i do not remember.,Maybe i did i remember.,67.3725985363,0.9427093863,0.4329820146406897,0.7999999952000001
After i today.,After i leave here today.,After i got home today.,43.5997993873,0.8473805189,0.0,0.5999999950000001
And he good at making out budget.,And he is really good at making out the budget.,And he is good at making out a budget.,63.2782373989,0.9812294841,0.38312604050508564,0.8421052581717452
She have a clues to what was going on.,She did not even have a clue as to what was going on . mhm.,She had no clue what was going on.,42.2636489625,0.9646785259,0.22304745727929903,0.5454545408264463
And we this.,And we will continue this.,And we are going to do this.,28.8671172882,0.8692828417,0.0,0.499999995138889
Well places clean then you can get.,Well after this place gets clean then you can go get some.,Well places are clean then you can get.,45.983654359,0.8861836195,0.22011371623427067,0.5999999952
It would be.,It would be hard to swallow.,It would be a good idea.,36.991317472,0.6953902245,0.0,0.4999999950000001
I you bits.,I helped you a little bit.,I think you have a few bits.,16.0427372068,0.8119165897,0.0,0.4615384565680473
I was soaked.,I was just soaked.,I was soaked.,49.8246624838,0.9625821114,0.0,0.8571428522448981
There like whole strip.,There is like a whole strip.,There is like a whole strip of them.,90.4930944698,0.963796854,0.6104735835807844,0.8571428522448981
And we what happens balloons.,And we will see what happens to this big old balloon.,And we know what happens with balloons.,43.4267551196,0.8239260912,0.0,0.44444443969135805
I have lot killers.,I have bought a lot from the killers.,I have a lot of killers.,38.2797973886,0.8600304127,0.0,0.7142857093877552
I would let him editorial.,Nomination i would let him run editorial.,I would let him do the editorial.,52.3247759307,0.9477666616,0.0,0.5714285664285715
Yeah i will more tuck.,Yeah i will have a little more tuck.,Yeah i will do more tuck.,51.927797575,0.9502074718,0.0,0.7142857093877552
Oh he is be you know closet everything.,Oh he is supposed to be you know a closet everything.,Oh he is going to be you know in the closet with everything.,58.0079243566,0.8872960806,0.29420957081163707,0.7499999950347224
You and insanity and.,You know and insanity and.,You and insanity and.,71.4462435445,0.9294747710000001,0.5789300674674098,0.8571428522448981
I always you.,I always listen to you.,I always always always you.,35.8549909652,0.8913781047,0.0,0.7499999953125
And i think i was.,And i think i was very lucky.,And i think i was.,56.5918501396,0.8439267874,0.5698363775444273,0.7999999952000001
And then it her receiver.,And then it plugs into your receiver.,And then it went to her receiver.,52.7675067403,0.7873328924,0.0,0.5714285664285715
Me its bute.,Give me my bute.,Me it is a bute.,24.6897342789,0.8573938012000001,0.0,0.22222221728395072
You or large,You mean a single or a large.,You can either have a small or large.,31.442535245,0.891222477,0.0,0.5714285665306124
I know you.,I know you have.,I know you.,56.7220819221,0.8732814789000001,0.0,0.8571428522448981
Well she everything her term.,Well she wants everything on her terms.,Well she did everything in her term.,58.250865610700004,0.7348104119000001,0.0,0.5714285664285715
And then out then wha you.,And then leveled out then wha how would you feel.,And then out then wha you.,38.4677866884,0.7809147239,0.0,0.7142857096938776
I trust him.,I also do not trust him.,I trust him.,44.4820691663,0.7830154896,0.0,0.6666666622222223
They would say anything gary yeah i.,They would not say anything then gary goes yeah i was scared.,They would say anything gary yeah i would.,46.2439503375,0.7904055119000001,0.0,0.7368421006094183
And bee the beans.,And the bee the beans were already to eat.,And bee the beans.,34.3798665746,0.8697685599,0.0,0.6666666622222223
When jazz came on.,When the jazz came on.,When jazz came on.,66.6780690831,0.992377758,0.5789300674674098,0.8888888839506174
