Source,Target,Gen_comp,ChrF,Cos_sim_t5,BLEU,RougeL
I take cab i.,I would not take a cab when i was young.,I take a cab i.,23.9512060259,0.7484513521,0.0,0.6666666622222223
They annoy me.,They just really annoy me.,They annoy me.,44.5322565577,0.9510899782000001,0.0,0.7499999953125
Well dale her.,Well dale will help her.,Well dale she.,37.5226568697,0.8651614189,0.0,0.49999999531250006
Be forever with him.,Mine to be forever with him.,Be forever with him.,69.7205554922,0.9363253117,0.4482700320176827,0.5999999952
Shoots twentyfive or.,Like shoot for say twentyfive or.,Shoots twentyfive or more.,48.6246873131,0.8321911693,0.0,0.39999999520000007
I will that position anymore.,I will not be put in that position anymore.,I will not take that position anymore.,72.7012043751,0.9325184226000001,0.38940039153570244,0.7499999950781251
And i think it i it is right thing.,And i think it i think it is the right thing to do.,And i think it is right i think it is right.,58.0493494616,0.9411259890000001,0.3795104907493075,0.7499999953125
Oh it what you always wanted.,Oh it is just what you have always wanted.,Oh it is what you always wanted.,61.0941980822,0.9763510227000001,0.0,0.8749999950781251
Just the whole things and,Just take the whole thing and do not.,"Just the whole thing and then I was like, what is this?",55.4045923033,0.7260289192,0.18798317647335086,0.4999999952000001
Meat and fish and idea bothers me but i everything.,Like meat and fish and the idea bothers me but i eat everything else.,Meat and fish and the idea bothers me but i am doing everything.,74.1195810576,0.9335240722,0.5831101839887756,0.7199999950079999
And that is people do not.,And that is why people do not vote.,And that is why people do not.,83.5286394775,0.8217406869,0.767279645960659,0.9333333283555556
Oh you wrote what.,Oh you wrote down what s.,Oh you wrote what.,55.0357017866,0.8957048655000001,0.0,0.7999999952000001
How i help you all.,How can i help you with all this.,How can i help you all.,57.1303388772,0.9167940617,0.5025431541540228,0.8571428522448981
My wife grew in south dakota.,My wife is grew up in south dakota.,My wife grew up in south dakota.,83.1228132217,0.9971568584,0.6752918218126556,0.9333333283555556
What you had.,What you had for.,What you had.,69.2789397853,0.9348880649,0.0,0.8571428522448981
I you know and.,I ended up you know and.,I don't know what you know and.,50.0134131571,0.7091159225,0.3655552228545123,0.6666666616666668
Because they got cabinet.,Because they have got dark cabinets.,Because they got a cabinet.,52.3314433007,0.8608279824,0.0,0.5454545404958678
Let us watch now and occur.,Let us watch now and see what occurs.,Let us watch now and see if it occurs.,79.5340757582,0.9639930725,0.5814307369682193,0.823529406782007
It down that far.,It was not down that far.,It doesn't go down that far.,60.3601726226,0.9001893401000001,0.4347208719449915,0.6666666616666668
We we had one big bedroom.,So we had uh we had this one big bedroom.,We had one big bedroom.,48.4052275903,0.9864505529,0.23350308364304223,0.6153846106508877
I thought so i i.,I thought so i mean i can get.,I thought so i i.,47.0968208197,0.8811365366,0.34107725495137897,0.7272727226446282
I went europe.,I went back to europe.,I went to europe.,59.3168651995,0.9378598928,0.0,0.8888888839506174
And he was taking it else.,And he was taking it to someplace else.,And he was taking it somewhere else.,63.3814025465,0.9770503044000001,0.5247357977607321,0.7999999950222222
Like he used travel country.,Like he used to travel around the country.,Like he used to travel to the country.,75.835143964,0.950283289,0.5969491792019646,0.9333333283555556
Okay what you going to me.,Okay what are you going to show me.,Okay what are you going to do to me.,76.6814705692,0.8296385407,0.5814307369682193,0.874999995
It those i went out and coffees.,It is really that is why i went out and bought the coffee.,It was those i went out and bought coffee.,50.1867113178,0.9026335478,0.31313195073576255,0.6666666617687076
I he be in hearing him least.,I figured he would be interested in hearing him at least.,I think he will be in hearing him least.,38.742068347200004,0.7700036764,0.0,0.6999999950500001
You do do it.,You do not do it.,You do not do it.,100.0,1.0,1.0,0.999999995
There is point.,There is a point.,There is no point.,65.4649365711,0.8714988232,0.0,0.749999995
They been it a while.,They have been doing it for a while now.,They have been doing it for a while.,88.7253277961,0.9913064241,0.795637166192145,0.9411764656055364
We will done it.,We will be done with it.,We will do it.,31.4030579768,0.8404909372,0.0,0.5999999952
She her weddings rings.,She has her wedding ring on.,She had her wedding rings.,69.488743482,0.926995039,0.0,0.5454545404958678
And my vfr.,And um to write down my vfrs.,And my vfr.,19.2814789793,0.8438707590000001,0.0,0.3999999958
Yeah he i guess.,Yeah he is i guess.,Yeah he was i guess.,68.4562047359,0.9105842710000001,0.0,0.7999999950000002
It resources rooms.,It is called resource room.,It has resources for rooms.,38.2879299699,0.8930857182,0.0,0.19999999500000015
But i mean they could you.,But i mean they could be cheating you.,But i mean they could not do you.,59.4103343874,0.7898660898000001,0.5133450480401704,0.749999995
Person meaning who.,These people meaning who.,Person meaning who.,47.865301546,0.8899717331,0.0,0.5714285665306124
I thought she was a shortorder chefs.,I thought she was going to be a shortorder chef.,I thought she was a shortorder chef.,71.7370924466,0.9771464467000001,0.4752203774792173,0.8235294069204152
I not have to to him the head.,I do not have to try to grab him around the head.,I do not have to to go to him the head.,53.1775279744,0.8901482821000001,0.41249148923121126,0.79999999505
We know where empowerless people are.,We already know where the most empowerless people are.,We know where the powerless people are.,64.4945069862,0.9086292982,0.0,0.7499999950781251
And the makikomi technique it you do not tsurikomi.,And with the makikomi technique with it you do not have the tsurikomi.,And the makikomi technique it is that you do not tsurikomi.,63.208711829,0.9074461460000001,0.0,0.8181818131818183
His kids did it but henry but.,No his kids did not like it but henry was against but.,His kids did it but henry but.,42.1669974823,0.8907480240000001,0.0,0.5882352895501731
It going another wonderful saturday.,It is going to be another wonderful saturday.,It is going to be another wonderful saturday.,100.0,0.9999998212000001,1.0,0.999999995
Make it like we are it.,To make it sound like we are taking it seriously.,Make it like we are doing it.,34.4238615456,0.8196233511000001,0.0,0.5333333285333334
Oh i did know it.,Oh i did not know it would.,Oh i didn't know it.,50.8301033906,0.884752512,0.0,0.6666666618055556
I do remember us doing anything that though.,I do not ever remember us doing anything like that though.,I don't remember us doing anything like that though.,83.3507161234,0.9879400730000001,0.6406914384370698,0.79999999505
I do know where addison.,I do not know where addison is.,I do not know where addison is.,100.0,0.9999998808,1.0,0.999999995
Yeah i was it uh let me show you it.,Yeah i was into it uh let me show you how easy it was.,Yeah i was thinking about it uh let me show you it.,53.8222962543,0.8032921553,0.4367185501535695,0.7826086906616257
We have many plate.,We have so many plates.,We have many plates.,73.0964043064,0.9867576361,0.0,0.8888888839506174
They so fast they shape containers.,They are moving so fast they completely fill the shape container.,They move so fast they shape containers.,45.472552559,0.8943101168,0.0,0.5555555508024692
No i wai about them floor.,No i wai was thinking about putting them in the floor.,No i wai about them on the floor.,40.1747836272,0.8750327826000001,0.0,0.7368421003878117
You what i am just going one.,You know what i am just going to skip this one.,You know what i am just going to do one.,72.2762936712,0.7883093357000001,0.6774702029865005,0.8571428521541952
Make sure you air.,Just to make sure you get enough air.,Make sure you have enough air.,56.5800763237,0.9086544514,0.0,0.5714285665306124
And i called talk him.,And i called up to talk to him.,And i called to talk to him.,79.7780995587,0.9866125584000001,0.6101950432112578,0.9230769181065088
You what i it mms.,Do you know what i mean it was like mm.,You know what i mean it mms.,58.752478275,0.8764012456,0.37188004246466494,0.5882352892733564
You that kinds things here.,You do not sell that kind of thing here.,You know that kind of thing here.,66.1949456584,0.7474735975,0.5506953149031837,0.7499999950781251
I did book.,I did not enjoy reading the book.,I did not read the book.,49.6385968312,0.8930844665000001,0.0,0.7692307642603551
Generalities that people say are not true.,Some generalities that some people would say are not true.,Generalities that people say are not true.,62.2837965122,0.9686200619,0.3864911638244346,0.7058823480968859
And i am looking it and everyone like yeah over.,And i am looking at it and everyone is like saying yeah pull over.,And i am looking at it and everyone is like yeah over.,73.2770707649,0.8924582005,0.6919727437332063,0.9230769181065088
I if she would more.,I wonder if she would need more.,I don't know if she would like more.,45.7283003359,0.8796792626000001,0.0,0.6666666616888889
I have telling you four year you got to work.,But stephanie i have been telling you for four years you have got to work hard.,I have been telling you for four years you got to work.,64.5071805386,0.9000954628000001,0.5036334391492581,0.799999995072
Well top guys lip.,Well the top guy has a real thick lip.,Well top guys have a lip.,33.7898416429,0.9181072712,0.0,0.5333333285333334
Because she that if i acted in it.,Because she thought that if i acted in french it was safer.,Because she said that if i acted in it.,47.5108164132,0.8170244694000001,0.3564059636443072,0.7619047570068028
You them that its abilities to cooperate is.,You tell them that their ability to cooperate is being graded.,You tell them that its ability to cooperate is.,64.7985299299,0.8543496132,0.44300069361967526,0.79999999505
I not her wisdom its tonsils.,I mean not her wisdom teeth her tonsils.,I do not know her wisdom its tonsils.,44.3057247565,0.8995355964,0.0,0.6666666616888889
From here i roll it around here.,Alright from here i am going to roll it around here.,From here i roll it around here.,54.7797138256,0.9391440153,0.36064528799877893,0.6249999953125001
You put than or twothirds.,You put is less than or equal to twothirds.,You put more than or twothirds.,48.5028560932,0.9428424239000001,0.0,0.6666666618666668
Oh i it they.,Oh i think it they are great.,Oh i think i know it they.,49.1353849696,0.7682119012,0.0,0.7692307642603551
They have form in spanish.,They have a form in spanish also.,They have a form in spanish.,82.8240096825,0.9749863148000001,0.7289545183625967,0.9230769181065088
I see venice high school.,I got to see venice high school.,I see venice high school.,78.3194041661,0.9464193583,0.5698363775444273,0.8333333284722222
Him a back tire then.,Wrap him around a back tire then.,Him a back tire then.,54.2877238942,0.902115941,0.5444460596606694,0.6666666618055556
Who wants coffee.,Who wants more coffee.,Who wants coffee.,62.0560750657,0.960845232,0.0,0.8571428522448981
That is last thing you.,That is the last thing you wanted to hear.,That is the last thing you want to do.,75.7331437907,0.8445878029,0.5555238068023582,0.7777777727777778
Women their infants.,For women to love their infants.,Women their infants.,55.8017550835,0.8749264479000001,0.0,0.44444444000000005
It great in rooms we.,It was great working in that room we.,It was great in the rooms we were in.,43.8475416596,0.8869804144000001,0.0,0.624999995
And then my legs hurt i not anyway.,And then my legs hurt i could not have walked anywhere anyway.,And then my legs hurt i am not sure if i should do that anyway.,51.0943693179,0.8506778479,0.3489981252688509,0.6153846104142012
And up on weight.,And keep working up on the weight.,And up on the weight.,53.0791293752,0.8984317780000001,0.5698363775444273,0.8333333284722222
If you do want cd.,If you do not want a cd.,If you do not want cd.,80.6958167285,0.9762134552,0.6129752413741056,0.9230769181065088
I said i think he wanted.,I said i think he just wanted to.,I said i think he wanted.,62.6442532211,0.9310146570000001,0.5025431541540228,0.8571428522448981
We can generalities.,We can make generalities.,We can't make generalities.,84.5733147427,0.8707256317000001,0.0,0.749999995
I find mark.,I will find out from mark.,I can't find mark.,25.0665410974,0.8022718430000001,0.0,0.5999999952
Little ppast that going.,A little ppast that going.,Little ppast that is going to be.,68.0959432292,0.9036399722,0.0,0.499999995138889
I mean that thing i thought.,I mean that is the thing i thought of too.,I mean that thing i thought.,59.6850266805,0.8832232952,0.0,0.7499999953125
Well i see.,Well i have to see the inside too.,Well i see.,16.4979957248,0.7422798872,0.0,0.5454545414876033
That what wheel.,That is what is turning the wheel.,That is what is on the wheel.,65.265745219,0.9200289249,0.5,0.8333333283333335
You teach threeyearolds tap dances.,How can you teach a threeyearold to tap dance.,You teach threeyearolds tap dance.,59.8628867773,0.8860253096,0.0,0.4285714239795918
A recording your favorite songs.,Have a recording of your favorite songs.,A recording of your favorite songs.,86.2774521245,0.9605600238,0.7013967267997694,0.7692307642603551
When there flames underneath it.,When there was a flame underneath it.,When there are flames underneath it.,68.6595493659,0.9210723042000001,0.0,0.6153846104142012
I have it.,I have never heard of it.,I have it.,21.4093061458,0.702106595,0.0,0.6666666622222223
You going jito.,Are you going to stall out jito.,You are going to do jito.,35.8260681676,0.8428394794,0.0,0.4615384565680473
Or how god moses his mission.,Or how god involved moses in his mission.,Or how god moses his mission.,57.994097334,0.9346134067,0.0,0.8571428522448981
You to it spreads.,You are lucky to get it spread.,You to it spreads.,33.7415063319,0.8739628196,0.0,0.5454545408264463
I am to use that.,I am going to use some of that.,I am going to use that.,63.0726169855,0.8953869343,0.5313746898412454,0.8571428522448981
Oh ahead moms just doing it.,Oh go ahead mom just keep doing it.,Oh ahead moms just doing it.,52.4352063537,0.8782553077,0.0,0.7142857093877552
They redoing pharmacy there wewallmart.,They are redoing the pharmacy there at wewallmart.,They are redoing the pharmacy there at wewallmart.,100.0,1.0000002384,1.0,0.999999995
And them you know and they a bits.,And make them you know and they are just a little bit for.,And you know they know they have a bit.,24.7259198529,0.7705416679,0.0,0.59999999545
I do not these the times that.,I do not think this is the time for that.,I do not know these are the times that.,40.7678087964,0.7600252628,0.0,0.5263157844875347
And then woman came canada.,And then a woman came from canada.,And then a woman came from canada.,100.0,1.0000001192,1.0,0.999999995
And i your fathers.,And i went to my father.,And i have to go to your fathers.,33.1886350192,0.8414453864,0.0,0.4615384565680473
He not the other last year.,He would not look at any of the others last year.,He did not know the other last year.,42.1765019677,0.8138965368000001,0.0,0.5263157845983379
Let me you important question.,Let me ask you a very important question.,Let me ask you an important question.,80.5408092825,0.986746192,0.4412484512922977,0.7999999950222222
No you these downstairs.,No you gtake that downstairs.,No you have to put these down downstairs.,50.1700774957,0.887467742,0.0,0.4615384568047337
Course they are.,Of course they are losing.,Of course they are.,68.8407268192,0.7671962976000001,0.5789300674674098,0.8888888839506174
Well i you goodies.,Well i am telling you withholding goodies works.,Well i hope you have some goodies.,26.5384006273,0.7433722019,0.0,0.5333333283555556
Then what did he.,So then what did he do.,Then what did he do.,82.5595969146,0.9822053909,0.6431870218238024,0.7272727223140496
And they trying be and things and.,And they were trying to be cute and say sweet things and.,And they were trying to be and do things and.,65.9178257047,0.8478966951,0.5030989330530423,0.79999999505
Anything you the masas.,Anything you do with the masa.,Anything you can do with the masas.,81.5505531408,0.9570121765,0.0,0.7692307642603551
Well i part.,Well i found that part.,Well i have to take a part.,33.0157692819,0.7719680667000001,0.0,0.499999995138889
It might have been based either calorie level.,It might have been based either on a higher calorie level.,It might have been based on either calorie level.,76.8015021516,0.9539511204000001,0.454824424696042,0.79999999505
I not know what it.,I do not know what it is called either.,I do not know what it is.,59.8074050644,0.8965046406,0.6771219109764864,0.8749999950781251
And course he adores me.,And then of course he adores me.,And of course he adores me.,76.6135119242,0.9850679636,0.7289545183625967,0.9230769181065088
And i call her she home.,And i call her she is never home.,And i call her she is home.,70.3647185955,0.8347505927000001,0.6752918218126556,0.9333333283555556
We always played payette that we like year.,We always played like payette that we like beat every year.,We always played payette that we like every year.,74.2839473882,0.9526669979000001,0.3974870438631006,0.9473684160664821
But they have cartilage than you.,But they have more cartilage than you know.,But they have more cartilage than you.,87.5948766913,0.9461662769,0.767279645960659,0.9333333283555556
Well i came.,Well i came over here.,Well i came.,48.1031444501,0.9086310267000001,0.0,0.7499999953125
We a lots her lives trying that.,We could spend a lot of our life trying to contradict that.,We have a lot of her lives trying to do that.,31.9214288408,0.8003783822,0.0,0.6086956471833649
But those what she.,But that is what she said.,But those are what she said.,63.9199190264,0.9335660338,0.4347208719449915,0.6666666616666668
They had fallen fran.,They had fallen apart fran.,They had fallen into fran.,63.7963231952,0.8900579214000001,0.0,0.7999999950000002
What you it.,What do you call it.,What do you think about it.,50.491184266,0.8168116808,0.0,0.7272727223140496
There they hit it the head.,Even there they hit it on the head.,There they hit it on the head.,82.915868316,0.9403949976,0.7420884818558928,0.7999999950222222
That ban bankruptcy unsecured creditors.,That was ban filed bankruptcy against was unsecured creditors.,That bans bankruptcy unsecured creditors.,56.7674220687,0.900629878,0.0,0.6153846106508877
You honey it really makes me.,You are so strange honey it really makes me wonder.,You honey it really makes me feel better.,52.3383298115,0.7228238583000001,0.3887514204144021,0.6666666617283951
I i give you a breaks.,I thought i would give you a break.,I i give you a break.,50.8278034603,0.9430986643,0.5025431541540228,0.8571428522448981
You give sweets man.,You never give sweets man.,You give sweets to the man.,51.3892016137,0.8024200201,0.0,0.7272727223140496
Do out our seat without permission.,Do not get out of your seat without permission.,Do not get out of our seat without permission.,90.6667167905,0.9713002443000001,0.6580370064762462,0.888888883888889
A good times.,Having a good time together.,A good time.,29.6486744468,0.9005702734000001,0.0,0.49999999531250006
By the way.,By the way going to c.,By the way.,42.7673263479,0.8440517187000001,0.0,0.6666666622222223
Eat me then.,Well said boy eat me then.,Eat me then.,39.2667176278,0.8982623816,0.0,0.44444444000000005
You guys have been times.,So you guys have been having a good time.,You guys have been through times.,46.2435425009,0.8047471046,0.0,0.39999999520000007
Why not you come.,Why do not you come.,Why not you come.,70.9894467672,0.950104177,0.5789300674674098,0.8888888839506174
Never down out the mountains.,Never came down out of the mountains.,Never down out of the mountains.,78.9620918988,0.8828760386000001,0.7289545183625967,0.9230769181065088
So you it.,So you would expect it.,So you know it.,23.2819541405,0.7905132771000001,0.0,0.6666666617283951
So i la conversation and i picked stuff for,So i go into la conversation and i picked out all this stuff for.,So i la la conversation and i picked stuff for the next day.,60.1853912584,0.9036749601,0.32575662810116884,0.666666661701389
And animal grasshopper and bumblebee they could only one.,And the little animals like grasshopper and bumblebee they could only carry one.,And animal grasshopper and bumblebee they could only have one.,64.0239093347,0.9429017305,0.4071631883019393,0.6956521689981097
You are have say something.,You are going to have to say something.,You are going to have to say something.,100.0,1.0000001192,1.0,0.999999995
Naw i that it mine.,Naw i cannot do that it is not mine.,Naw i think that it is mine.,39.8048703371,0.8401329517,0.0,0.7499999950781251
Something it with.,Find something else to pick it up with.,Something to do with it.,30.3596034597,0.7051802874,0.0,0.3076923029585799
Hell we even to in three months.,Hell we cannot even get to court in three months.,Hell we even went to in three months.,49.9533442935,0.7901996374,0.3054145069943238,0.7777777728395062
I these just much it.,I mean that is just how much it costs.,I think these are just so much more than it.,26.9327507052,0.6833641529000001,0.0,0.42105262659279785
Because it had soared.,Because it had soared so high.,Because it had soared.,73.3007669192,0.9732861519,0.4739878501170792,0.7999999952000001
Sat sat board itself has said.,The sat the sat board itself has said.,Sat sat board itself has said.,73.0158991806,0.9679226875,0.608025321419836,0.7692307642603551
And that is you do that.,And that is easy you can do that.,And that is why you do that.,54.4925625591,0.775518775,0.0,0.7692307642603551
We to chapters one little backgrounds.,We have to go to chapter one to get a little background.,We went to chapter one of one little background.,60.6292248271,0.936945796,0.0,0.6666666617283951
No it does.,No it does not.,No it does not.,100.0,0.9999999404000001,1.0,0.999999995
Yeah i i could.,Yeah i mean i could not.,Yeah i i could.,38.6022253142,0.7843112946,0.0,0.7499999953125
Oh i just one question example.,Oh i just had one question s for example.,Oh i just have one question.,53.179136703,0.9012023807,0.0,0.6666666618666668
Well they really the fact that i like.,Well they really are picking on the fact that i am new like.,Well they really are the fact that i like.,61.6813039137,0.6361678839,0.3870094590218788,0.8181818133471075
Now things you do you pass three cards your left.,Now the first thing you do is you pass three cards to your left.,Now things you do you pass three cards to your left.,70.5980549974,0.9587006569000001,0.534716088206538,0.78260869073724
So you one.,So you took that one.,So you have one.,31.1144742444,0.8491022587,0.0,0.6666666617283951
You me enough i changed my mind.,You argued with me long enough i changed my mind.,You know me enough i changed my mind.,57.3266155936,0.8937631845,0.5054229726989798,0.7777777728395062
What god does and this the modern views.,What god does and this will be the really the modern catholic view.,What god does and this is the modern view.,50.7430098509,0.9054486156,0.3375287924591442,0.7619047570068028
It that un.,It is just that the un.,It is that un.,28.8239763489,0.9117078185,0.0,0.7999999952000001
This is i to job with.,This is why i did not want to take the job to begin with.,This is i to do a job with.,21.5366487771,0.7008647323,0.0,0.5714285667120181
Where they came.,Where they came from.,Where they came from.,100.0,1.0000002384,1.0,0.999999995
Shit i loved things.,Shit i loved those things.,Shit i loved things.,72.1881493023,0.9081007242,0.0,0.8888888839506174
It not slave.,It is not really slave.,It is not a slave.,50.7097738164,0.9421143532,0.0,0.7999999950000002
Yeah but you that flexibility.,Yeah but at least you have that flexibility.,Yeah but you don't have that much flexibility.,59.8692421409,0.8734995127,0.0,0.749999995
I would have put.,I would have put awaked.,I would have put.,64.9269963642,0.8301759362000001,0.5789300674674098,0.8888888839506174
So he well i not know what i can.,So he says well i do not know what else i can take.,So he well i do not know what i can do.,54.51115565,0.8234391212000001,0.44702464708975587,0.8571428522448981
You know but he,You know but he is a.,You know but he is not.,83.4864996321,0.8474571705,0.6434588841607617,0.8333333283333335
I thought you,I thought you were there with.,I thought you were going to be a good friend.,54.0525946572,0.8149529696000001,0.24808415001701817,0.49999999531250006
And me i.,And even me i do.,And me i.,19.4688986706,0.8788681030000001,0.0,0.7499999953125
When does these.,When does this go to.,When does this happen.,64.2313469973,0.883826375,0.0,0.6666666617283951
Well i we it.,Well i think how we define it.,Well i know we should do it.,26.5813170991,0.740855217,0.0,0.5714285664285715
We got it.,We got it out.,We got it.,58.2430100776,0.8470815420000001,0.0,0.8571428522448981
Sure they are okay.,Make sure they are fit okay.,Sure they are okay.,51.1696619654,0.7697682381000001,0.0,0.5999999952
That this high propoes.,That had this really disproportionately high propo.,That this is a high propoes.,27.7936064635,0.8357050419000001,0.0,0.4615384565680473
I think it first time i this.,I think it is the first time i have heard that.,I think it was the first time i did this.,55.0537061483,0.8127981424,0.3203558799120806,0.6666666616780046
Or thirty i think it.,Or males under thirty i think it is.,Or thirty i think it is.,64.3553335025,0.7831758261,0.6319145618915731,0.8571428522448981
And horses have hard time.,And the horses have had a hard time.,And horses have a hard time.,62.3335062021,0.9265854359000001,0.3818502221061359,0.8571428522448981
They learn much.,They will learn just as much.,They learnt so much.,32.8060035444,0.8336849213,0.0,0.39999999520000007
That what i want.,That is what i want.,That is what i want.,100.0,1.0000001192,1.0,0.999999995
It keeps us from.,It keeps us from moving.,It keeps us from.,64.9269963642,0.8571832180000001,0.5789300674674098,0.8888888839506174
The carts attached.,The cart was still attached.,The carts are attached.,53.5676171853,0.9062519073,0.0,0.4444444395061729
Guy was jokes marlboros.,This guy was telling jokes about marlboros.,Guy was making jokes about marlboros.,68.3145099125,0.9770920277,0.37684991644924193,0.6153846104142012
But you metro runway heading.,But you kept the metro on this runway heading.,But you know the metro runway heading.,62.9979599238,0.8937747478,0.0,0.7499999950781251
Probably something is going go.,Probably something is going to go there.,Probably something is going to go.,84.0612143182,0.8986000419,0.7289545183625967,0.9230769181065088
It is ones that a deal attention.,It is another one that does not take a great deal of attention.,It is one of those that gets a lot of attention.,37.7659834344,0.7823731899,0.0,0.6086956472589792
So we trish pregnant.,So we already knew trish was pregnant.,So we are going to try to get trish pregnant.,40.1817207071,0.82862854,0.0,0.4999999950781251
Well write that anyway quote.,Well write that in there anyway in the quote.,Well write that anyway.,45.0523499796,0.8895342946,0.0,0.6666666622222223
Ideas he he just,Had no idea where he was going he just took.,Ideas he he just wants to be a good guy.,25.594136372,0.6790218353,0.0,0.22222221722222232
It iwill open up your sinuses.,So it is real iwill open up your sinuses.,It will open up your sinuses.,68.3691138481,0.9113430977,0.4004970149398301,0.5333333285333334
What they and cannot.,What they can and cannot.,What they can and cannot do.,93.3113932526,0.984659791,0.6434588841607617,0.9090909041322315
I do not think sciences.,I do not think science is the.,I do not think that science is important.,65.7017289654,0.8655234575,0.3688939732334406,0.7999999950222222
But i it is been gives and take.,But i mean it is always been a give and take.,But i think it has been given and taken.,35.8393278859,0.8724008799,0.0,0.4999999950500001
Well posture and just take care it.,Well bad posture and just do not take care of it.,Well posture and just take care of it.,69.7183759457,0.7898328304000001,0.4405149609594086,0.8421052582825486
Why they filled.,Why are they filled.,Why they filled it.,58.956847989,0.9056689739,0.0,0.749999995
And have planes over.,And have the planes go over.,And have planes over.,56.3475196721,0.9500683546,0.0,0.7999999952000001
Who do you know that there besides what her name.,Who else do you know that is been there besides what is her name.,Who do you know that there is besides what her name is.,59.5567321424,0.9232829809,0.2529542505446406,0.8333333283680556
Yeah he put a floor barns.,Yeah he put a floor in a barn.,Yeah he put a floor in the barn.,80.5388499917,0.991756916,0.6606328636027614,0.9333333283555556
You with hand.,Pressing against you with that left hand.,You have to do with the hand.,23.4746219417,0.7791942954000001,0.0,0.2857142807142858
I a rake but i it.,I have been out hunting for a rake but i found it.,I have a rake but i don't know how to use it.,33.3516241675,0.8015115261,0.26130226596777134,0.5833333283333335
Do you know.,How do you know.,Do you know.,64.6178912988,0.9019587636,0.0,0.5714285665306124
And he this i call stars.,And he said this i will call a star.,And he said this is what i call stars.,58.6876684651,0.913659811,0.30213753973567675,0.6666666616666668
Which which you she does.,Which which you know she probably already does.,Which which which you think she does.,40.0140209342,0.8646118045000001,0.0,0.7142857093877552
I a lot,I know a lot abou.,I like a lot.,17.5499987285,0.7944818735,0.0,0.6666666617283951
There an orders to how i it.,There was an order to how i was doing it.,There is an order to how do i do it.,52.1922368449,0.8993715048,0.2998221389342337,0.7777777727777778
I have it home.,I have got it home right now.,I have it at home.,28.4613175079,0.9221962094,0.0,0.6666666618055556
There were time i it and it did,There were some times i came down on it and it did some.,There were times i did not know it and it did not work.,48.1794635916,0.8283034563,0.24739977342883948,0.6666666616780046
We have threehundred rebate that you could towards down payments.,Maybe we have a threehundred rebate that you could use towards the down payment.,We have threehundred rebates that you could use towards down payments.,73.9545236922,0.9611348510000001,0.28598002984753923,0.639999995072
It is to look insides.,It is starting to look nice on the inside.,It is to look inside.,34.0420830824,0.7969626188000001,0.0,0.7142857096938776
What do i to do him.,What do i have to do to please him.,What do i do to do him.,37.0225099392,0.922039628,0.0,0.8333333284722222
What you do.,So what do you do.,What do you do.,76.0098190584,0.9582897425,0.5475182535069453,0.5714285665306124
I have him some basil yes.,I may have givegiven him some basil yes.,I have him some basil yes.,54.0395645342,0.9444741011000001,0.5025431541540228,0.8571428522448981
You totally yourself.,You totally agree with yourself.,You are totally yourself.,50.8406207397,0.8350862265000001,0.0,0.6666666617283951
I did mean you.,I did not mean to not tell you at all.,I did not mean to mean you.,48.0759185999,0.8177566528,0.3864911638244346,0.7999999952000001
And then we verdicts by friday afternoon.,And then we should have a verdict by friday afternoon.,And then we will have verdicts by friday afternoon.,67.1262521759,0.9859518409,0.355433394487517,0.7368421002770082
I know he is his hands.,I am know he is shedding on his hands.,I know he is not in his hands.,52.098418169,0.7840907574,0.0,0.7058823479584776
We turn gospel records.,We turn always to the gospel records do not we.,We turn to gospel records.,44.8406227549,0.9191457033,0.0,0.6666666622222223
I will her.,So i will have to feed her.,I will not tell her.,21.8982968535,0.7126861811,0.0,0.33333332847222225
I worked my money.,I worked hard for my money.,I worked my money.,53.9540047247,0.9555368423,0.0,0.7999999952000001
If he just there withholding and everything.,If whatever he just said right there was true with withholding and everything.,If he was just there withholding and everything.,53.272459632,0.8903386593,0.20973855958121107,0.6666666619501135
Please me your itinerary after show.,Please give me your itinerary after the show.,Please tell me your itinerary after the show.,81.85382399,0.9967495203000001,0.7506238537503395,0.874999995
Why i this something that mothers knew.,Why do i think this is something that the mother knew about.,Why i do not know this is something that mothers knew.,52.5291338938,0.8319369555,0.2388928342372161,0.6086956471833649
There not appear be any reasons it to me.,There does not appear to be any logical reason for it to me.,There does not appear to be any reason for it to be a problem for me.,73.567873712,0.7597674131000001,0.5312583871630396,0.879999995008
And with a children but he.,And not played with a sevenyearold child but he did.,And with a children but he.,27.1575228543,0.7753489017,0.0,0.6249999953125001
What they ask you.,So what did they ask you.,What they ask you.,56.4609394662,0.9012330770000001,0.4482700320176827,0.5999999952
This is you.,This is you know.,This is not you.,41.8973983988,0.7679254413000001,0.0,0.749999995
I hustle to make money.,I got to hustle to make money.,I hustle to make money.,76.1692337262,0.9628480673,0.5698363775444273,0.9090909041322315
I begin to slightest pressure.,I could not begin to deal with the slightest pressure.,I began to feel the slightest pressure.,52.3743321682,0.8238778114,0.2629588998147059,0.5882352892733564
I he going down.,So i thought he was going to sit down.,I think he is going to go down.,35.527762375,0.7894043922,0.0,0.4705882303114187
Like we fi.,Like we had like fi have.,Like we have fi.,45.77338059,0.8790784478,0.0,0.5999999952
That is they more flexibility.,So that is why they always have more flexibility.,That is they have more flexibility.,59.1890796058,0.9214103222000001,0.29640095400745814,0.6666666618666668
Okay what we do.,Okay what do we do.,Okay what do we do.,100.0,0.9999999404000001,1.0,0.999999995
He all come me me you.,He is all okay come with me come with me you know.,He all came to me and me to you.,15.9417161386,0.7861553431,0.0,0.4999999950781251
