Source,Target,Gen_comp,ChrF,Cos_sim_t5,BLEU,RougeL
You but it okay now.,You know but it is okay now.,You but it is okay now.,71.4462435445,0.9508321285,0.7289545183625967,0.9230769181065088
Well i you back andy.,Well listen i am going to pass you back to andy.,Well i want you back andy.,29.2028042537,0.8667775989000001,0.0,0.6249999953125001
Not holler like that.,Do not holler like that.,Not a holler like that.,74.5497408426,0.9368635416000001,0.5081327481546147,0.5999999950000001
If they are arrival you are it down.,So if they are a vfr arrival you are supposed to write it down.,If they are arriving you are going to have to take it down.,42.305830797,0.741523385,0.0,0.4999999950347222
But i what i i am.,But i think what i want to do is i am going to.,But i don't know what i am doing.,26.3634307907,0.7608380318,0.0,0.470588230449827
Or tell judge and we take break.,Or tell the judge and we can take a break.,Or tell the judge and we take a break.,83.2306360782,0.9930957556000001,0.710866788975034,0.9473684160664821
It little rules like that i remember.,See it is little rules like that i am not going to remember.,It is little rules like that i remember.,63.3110610429,0.8619542122,0.3790403653436503,0.6666666619501135
We what was agreement.,We have to really hone in o what was the agreement.,We were not sure what was agreed.,25.3498581004,0.9048399329000001,0.0,0.3333333285802469
And when you have it you it.,And when you do not have it you really envy it.,And when you have it you do it.,51.0138632231,0.7549732924,0.0,0.6666666618666668
And he wrote luther.,And he wrote to luther.,And he wrote luther.,73.0964043064,0.9607394934000001,0.0,0.8888888839506174
You still hear planes.,You can still hear the planes.,You still hear planes.,55.0110781668,0.9777750373,0.0,0.7999999952000001
What was it her son in.,What was it uh the her son came in.,What was it that her son was in.,47.7585894288,0.9201488495000001,0.0,0.7499999950781251
Which i i say educations.,Which i come back i say is right education.,Which i i say i say educations.,44.4688409095,0.8519972563,0.0,0.49999999555555563
He but he how mix friends at.,He is but he does not understand how to mix friends at all.,He but he doesn't know how to mix friends at.,54.7618808672,0.9506418705,0.32712647662989053,0.6956521689981097
The things they said.,Besides all the things they already said.,The things they said.,43.6209996896,0.8317188621,0.0,0.5454545408264463
But that they today.,But that is all they get today.,But that they are not doing today.,44.4392580682,0.7325177193,0.0,0.5714285664285715
It must four to six months my dad.,It must have been four to six months after my dad died.,It must be four to six months my dad.,49.6103167415,0.8644795418000001,0.2708099697559887,0.7619047570068028
Well we fran.,Well we had heard of fran.,Well we fran.,34.6031354692,0.8742841482,0.0,0.6666666622222223
I last night and you.,I came home last night and told you.,I was last night and you.,48.4719505753,0.8320735693,0.0,0.7142857093877552
And that young people have done.,And that maybe young people nowadays would not have done.,And that young people have done.,46.7867238764,0.8017126322,0.0,0.7499999953125
He do anything uh freedoms.,He could go anywhere do anything uh absolute freedom.,He does not do anything uh freedoms.,40.3345931313,0.7465699911,0.0,0.4999999950781251
Well i that just time.,Well i mean that is just wasting time.,Well i think that just takes time.,33.5959510618,0.7428966761,0.0,0.6666666616888889
They you know them be friends again.,They are trying to b you know have them be friends again.,They are you know they should be friends again.,54.0564073863,0.9051320553000001,0.2629520240256833,0.6666666617687076
You insides of room.,You know the inside of the room.,You inside the inside of the room.,73.3992068138,0.9179860353,0.7071067811865475,0.9090909041322315
You us what you like and not dear.,You have never told us what you like and do not like dear.,You know what you like and not dear.,40.5598189603,0.7814946771,0.21883905696489062,0.6999999952000001
I going i and.,No i am going to switch i think and.,I am going to go i am going to be i am going to be i and.,39.4618480003,0.8314848542000001,0.1661742929957894,0.624999995
Well you should.,Well you should eat.,Well you should.,76.1872702586,0.8746188879000001,0.0,0.8571428522448981
There a networking meeting on friday.,There is uh a networking meeting going on friday.,There was a networking meeting on friday.,71.1135846472,0.9721591473000001,0.0,0.7499999950781251
She to everything it matter.,She is allergic to everything it does not matter.,She is to everything it matters.,51.6904987465,0.7507988214,0.0,0.6666666618666668
He healed very.,He healed very quickly.,He healed very well.,57.479475707,0.9526513815000001,0.0,0.749999995
I take cab i.,I would not take a cab when i was young.,I take a cab i.,23.9512060259,0.7484513521,0.0,0.6666666622222223
They annoy me.,They just really annoy me.,They annoy me.,44.5322565577,0.9510899782000001,0.0,0.7499999953125
Well dale her.,Well dale will help her.,Well daled her.,42.9257493317,0.8210058212,0.0,0.49999999531250006
Be forever with him.,Mine to be forever with him.,Be forever with him.,69.7205554922,0.9363253117,0.4482700320176827,0.5999999952
Shoots twentyfive or.,Like shoot for say twentyfive or.,Shoots twentyfive or more.,48.6246873131,0.8321911693,0.0,0.39999999520000007
I will that position anymore.,I will not be put in that position anymore.,I will not take that position anymore.,72.7012043751,0.9325184226000001,0.38940039153570244,0.7499999950781251
And i think it i it is right thing.,And i think it i think it is the right thing to do.,And i think it is the right thing.,69.2965713053,0.98209095,0.510146947268388,0.8888888839506174
Oh it what you always wanted.,Oh it is just what you have always wanted.,Oh it is what you always wanted.,61.0941980822,0.9763510227000001,0.0,0.8749999950781251
Just the whole things and,Just take the whole thing and do not.,Just the whole thing.,51.1134115361,0.8171562552,0.0,0.6666666622222223
Meat and fish and idea bothers me but i everything.,Like meat and fish and the idea bothers me but i eat everything else.,Meat and fish and idea bothers me but i am doing everything.,64.2962513438,0.9321764708,0.350644032993456,0.666666661701389
And that is people do not.,And that is why people do not vote.,And that is why people do not.,83.5286394775,0.8217406869,0.767279645960659,0.9333333283555556
Oh you wrote what.,Oh you wrote down what s.,Oh you wrote what.,55.0357017866,0.8957048655000001,0.0,0.7999999952000001
How i help you all.,How can i help you with all this.,How can i help you all.,57.1303388772,0.9167940617,0.5025431541540228,0.8571428522448981
My wife grew in south dakota.,My wife is grew up in south dakota.,My wife grew up in south dakota.,83.1228132217,0.9971568584,0.6752918218126556,0.9333333283555556
What you had.,What you had for.,What you had.,69.2789397853,0.9348880649,0.0,0.8571428522448981
I you know and.,I ended up you know and.,I know you know and.,54.7270434678,0.7678872943,0.4548019047027907,0.7999999952000001
Because they got cabinet.,Because they have got dark cabinets.,Because they got a cabinet.,52.3314433007,0.8608279824,0.0,0.5454545404958678
Let us watch now and occur.,Let us watch now and see what occurs.,Let us watch now and see what happens.,75.5823487476,0.9954189062000001,0.7506238537503395,0.874999995
It down that far.,It was not down that far.,It's down that far.,59.9540291627,0.8630642295000001,0.4482700320176827,0.5999999952
We we had one big bedroom.,So we had uh we had this one big bedroom.,We had one big bedroom.,48.4052275903,0.9864505529,0.23350308364304223,0.6153846106508877
I thought so i i.,I thought so i mean i can get.,I thought so i i.,47.0968208197,0.8811365366,0.34107725495137897,0.7272727226446282
I went europe.,I went back to europe.,I went to europe.,59.3168651995,0.9378598928,0.0,0.8888888839506174
And he was taking it else.,And he was taking it to someplace else.,And he was taking it elsewhere.,55.2951334841,0.9532407522,0.48354474047437324,0.7142857093877552
Like he used travel country.,Like he used to travel around the country.,Like he used to travel to the country.,75.835143964,0.950283289,0.5969491792019646,0.9333333283555556
Okay what you going to me.,Okay what are you going to show me.,Okay what are you going to do to me.,76.6814705692,0.8296385407,0.5814307369682193,0.874999995
It those i went out and coffees.,It is really that is why i went out and bought the coffee.,It was those i went out and bought coffee.,50.1867113178,0.9026335478,0.31313195073576255,0.6666666617687076
I he be in hearing him least.,I figured he would be interested in hearing him at least.,I think he would be in the least interested in hearing him.,69.7498882846,0.8494962454,0.30576902884505114,0.7272727222727273
You do do it.,You do not do it.,You do not do it.,100.0,1.0,1.0,0.999999995
There is point.,There is a point.,There is a point.,100.0,1.0000001192,1.0,0.999999995
They been it a while.,They have been doing it for a while now.,They have been doing it for a while.,88.7253277961,0.9913064241,0.795637166192145,0.9411764656055364
We will done it.,We will be done with it.,We will do it.,31.4030579768,0.8404909372,0.0,0.5999999952
She her weddings rings.,She has her wedding ring on.,She has her wedding rings.,86.8393080205,0.9765124321,0.4548019047027907,0.7272727223140496
And my vfr.,And um to write down my vfrs.,And my vfr.,19.2814789793,0.8438707590000001,0.0,0.3999999958
Yeah he i guess.,Yeah he is i guess.,Yeah he i guess.,70.6526378327,0.944440484,0.0,0.8888888839506174
It resources rooms.,It is called resource room.,It has resources for rooms.,38.2879299699,0.8930857182,0.0,0.19999999500000015
But i mean they could you.,But i mean they could be cheating you.,But i mean they could have done you.,59.7822029067,0.8563337326,0.5133450480401704,0.749999995
Person meaning who.,These people meaning who.,Person meaning who.,47.865301546,0.8899717331,0.0,0.5714285665306124
I thought she was a shortorder chefs.,I thought she was going to be a shortorder chef.,I thought she was a shortorder chef.,71.7370924466,0.9771464467000001,0.4752203774792173,0.8235294069204152
I not have to to him the head.,I do not have to try to grab him around the head.,I do not have to go to him the head.,51.2781217463,0.9026337862,0.4136817680097794,0.79999999505
We know where empowerless people are.,We already know where the most empowerless people are.,We know where the empowerless people are.,68.7219300318,0.9454286695,0.4026190971287384,0.8749999950781251
And the makikomi technique it you do not tsurikomi.,And with the makikomi technique with it you do not have the tsurikomi.,And the makikomi technique is that you do not tsurikomi.,62.7790903413,0.9013632536,0.0,0.7619047569160999
His kids did it but henry but.,No his kids did not like it but henry was against but.,His kids did it but henry but.,42.1669974823,0.8907480240000001,0.0,0.5882352895501731
It going another wonderful saturday.,It is going to be another wonderful saturday.,It's going to be another wonderful saturday.,92.85730254,0.9988890290000001,0.7420884818558928,0.7999999950222222
Make it like we are it.,To make it sound like we are taking it seriously.,Make it like we are not doing it.,35.1827119313,0.7864837646,0.0,0.4999999950781251
Oh i did know it.,Oh i did not know it would.,Oh i did not know it.,71.9967305103,0.8897212744,0.7289545183625967,0.9230769181065088
I do remember us doing anything that though.,I do not ever remember us doing anything like that though.,I don't remember us doing anything like that though.,83.3507161234,0.9879400730000001,0.6406914384370698,0.79999999505
I do know where addison.,I do not know where addison is.,I do not know where addison is.,100.0,0.9999998808,1.0,0.999999995
Yeah i was it uh let me show you it.,Yeah i was into it uh let me show you how easy it was.,Yeah i was it uh let me show you it.,57.0165350651,0.8478934169000001,0.4295749364443061,0.8571428522448981
We have many plate.,We have so many plates.,We have many plates.,73.0964043064,0.9867576361,0.0,0.8888888839506174
They so fast they shape containers.,They are moving so fast they completely fill the shape container.,They are so fast they shape the containers.,47.3822942099,0.8796322346000001,0.0,0.6315789424930748
No i wai about them floor.,No i wai was thinking about putting them in the floor.,No i wai about them on the floor.,40.1747836272,0.8750327826000001,0.0,0.7368421003878117
You what i am just going one.,You know what i am just going to skip this one.,You know what i am just going to go one.,72.2762936712,0.8159492016000001,0.6774702029865005,0.8571428521541952
Make sure you air.,Just to make sure you get enough air.,Make sure you have a good air.,37.7110949598,0.8832787871000001,0.0,0.3999999950222222
And i called talk him.,And i called up to talk to him.,And i called to talk to him.,79.7780995587,0.9866125584000001,0.6101950432112578,0.9230769181065088
You what i it mms.,Do you know what i mean it was like mm.,You know what i mean it mms.,58.752478275,0.8764012456,0.37188004246466494,0.5882352892733564
You that kinds things here.,You do not sell that kind of thing here.,You know that kind of thing here.,66.1949456584,0.7474735975,0.5506953149031837,0.7499999950781251
I did book.,I did not enjoy reading the book.,I did not have to book.,33.870572659,0.6541655064,0.0,0.6153846104142012
Generalities that people say are not true.,Some generalities that some people would say are not true.,Generalities that people say are not true.,62.2837965122,0.9686200619,0.3864911638244346,0.7058823480968859
And i am looking it and everyone like yeah over.,And i am looking at it and everyone is like saying yeah pull over.,And i am looking at it and everyone is like yeah over.,73.2770707649,0.8924582005,0.6919727437332063,0.9230769181065088
I if she would more.,I wonder if she would need more.,I would have liked to know if she would have done more.,45.4045975869,0.8603534698,0.0,0.5882352892733564
I have telling you four year you got to work.,But stephanie i have been telling you for four years you have got to work hard.,I have been telling you four years you got to work.,58.0935201098,0.8927583694000001,0.2645315854422905,0.7499999951388889
Well top guys lip.,Well the top guy has a real thick lip.,Well top guys lip.,30.0589899127,0.916746974,0.0,0.4615384572781066
Because she that if i acted in it.,Because she thought that if i acted in french it was safer.,Because she said that if i acted in it.,47.5108164132,0.8170244694000001,0.3564059636443072,0.7619047570068028
You them that its abilities to cooperate is.,You tell them that their ability to cooperate is being graded.,You tell them that its ability to cooperate is.,64.7985299299,0.8543496132,0.44300069361967526,0.79999999505
I not her wisdom its tonsils.,I mean not her wisdom teeth her tonsils.,I do not know her wisdom its tonsils.,44.3057247565,0.8995355964,0.0,0.6666666616888889
From here i roll it around here.,Alright from here i am going to roll it around here.,From here i roll it around here.,54.7797138256,0.9391440153,0.36064528799877893,0.6249999953125001
You put than or twothirds.,You put is less than or equal to twothirds.,You put more than or twothirds.,48.5028560932,0.9428424239000001,0.0,0.6666666618666668
Oh i it they.,Oh i think it they are great.,Oh i think i should have told them.,36.8571187702,0.6868029833,0.0,0.4285714235714286
They have form in spanish.,They have a form in spanish also.,They have form in spanish.,68.0259626337,0.9392145276,0.0,0.8333333284722222
I see venice high school.,I got to see venice high school.,I see venice high school.,78.3194041661,0.9464193583,0.5698363775444273,0.8333333284722222
Him a back tire then.,Wrap him around a back tire then.,He had a back tire then.,55.650540071500004,0.8587357998,0.5329462628216854,0.6153846104142012
Who wants coffee.,Who wants more coffee.,Who wants coffee.,62.0560750657,0.960845232,0.0,0.8571428522448981
That is last thing you.,That is the last thing you wanted to hear.,That is the last thing you want to do.,75.7331437907,0.8445878029,0.5555238068023582,0.7777777727777778
Women their infants.,For women to love their infants.,Women their infants.,55.8017550835,0.8749264479000001,0.0,0.44444444000000005
It great in rooms we.,It was great working in that room we.,It was great in the rooms we were in.,43.8475416596,0.8869804144000001,0.0,0.624999995
And then my legs hurt i not anyway.,And then my legs hurt i could not have walked anywhere anyway.,And then my legs hurt i don't know if i should be doing that anyway.,49.0417673345,0.8428587914000001,0.3388714363186176,0.5384615334911242
And up on weight.,And keep working up on the weight.,And up on the weight.,53.0791293752,0.8984317780000001,0.5698363775444273,0.8333333284722222
If you do want cd.,If you do not want a cd.,If you do not want cd.,80.6958167285,0.9762134552,0.6129752413741056,0.9230769181065088
I said i think he wanted.,I said i think he just wanted to.,I said i think he wanted to go.,69.871663971,0.8985458612,0.5307712171072443,0.874999995
We can generalities.,We can make generalities.,We can make generalities.,100.0,1.0,1.0,0.999999995
I find mark.,I will find out from mark.,I find the mark.,24.7164501295,0.8507686853,0.0,0.5999999952
Little ppast that going.,A little ppast that going.,Little ppast that going.,90.5998666846,0.9663946629000001,0.5475182535069453,0.6666666617283951
I mean that thing i thought.,I mean that is the thing i thought of too.,I mean that thing i thought.,59.6850266805,0.8832232952,0.0,0.7499999953125
Well i see.,Well i have to see the inside too.,Well i see.,16.4979957248,0.7422798872,0.0,0.5454545414876033
That what wheel.,That is what is turning the wheel.,That's what what wheel.,32.0406023147,0.9046121836000001,0.0,0.44444444000000005
You teach threeyearolds tap dances.,How can you teach a threeyearold to tap dance.,You teach threeyearolds tap dances.,57.0294616628,0.883816123,0.0,0.285714281122449
A recording your favorite songs.,Have a recording of your favorite songs.,A recording of your favorite songs.,86.2774521245,0.9605600238,0.7013967267997694,0.7692307642603551
When there flames underneath it.,When there was a flame underneath it.,When there are flames underneath it.,68.6595493659,0.9210723042000001,0.0,0.6153846104142012
I have it.,I have never heard of it.,I have it.,21.4093061458,0.702106595,0.0,0.6666666622222223
You going jito.,Are you going to stall out jito.,You are going to jito.,35.7750760972,0.8420372009,0.0,0.499999995138889
Or how god moses his mission.,Or how god involved moses in his mission.,Or how god moses his mission.,57.994097334,0.9346134067,0.0,0.8571428522448981
You to it spreads.,You are lucky to get it spread.,You have to get it spread.,58.3344233962,0.8779944181,0.5578002860768766,0.7692307642603551
I am to use that.,I am going to use some of that.,I am going to use that.,63.0726169855,0.8953869343,0.5313746898412454,0.8571428522448981
Oh ahead moms just doing it.,Oh go ahead mom just keep doing it.,Oh ahead moms just doing it.,52.4352063537,0.8782553077,0.0,0.7142857093877552
They redoing pharmacy there wewallmart.,They are redoing the pharmacy there at wewallmart.,They are redoing the pharmacy there wewallmart.,89.5750685714,0.9950429201000001,0.6752918218126556,0.9333333283555556
And them you know and they a bits.,And make them you know and they are just a little bit for.,And they know you know and they have a bit of a bit.,37.9682468175,0.7814568877,0.21142141714303078,0.6363636315289257
I do not these the times that.,I do not think this is the time for that.,I do not know these are the times that I do not know.,36.5954465421,0.7449905872,0.0,0.5263157844875347
And then woman came canada.,And then a woman came from canada.,And then a woman came from canada.,100.0,1.0000001192,1.0,0.999999995
And i your fathers.,And i went to my father.,And i was your father.,42.9604584323,0.8390003443,0.0,0.5454545404958678
He not the other last year.,He would not look at any of the others last year.,He did not know the other one was last year.,44.9089548964,0.7964396477,0.0,0.47619047120181407
Let me you important question.,Let me ask you a very important question.,Let me know if you have an important question.,62.6358069535,0.8966416121,0.0,0.5882352891349482
No you these downstairs.,No you gtake that downstairs.,No you have to put these down.,25.1773809659,0.8290759921,0.0,0.33333332847222225
Course they are.,Of course they are losing.,Of course they are.,68.8407268192,0.7671962976000001,0.5789300674674098,0.8888888839506174
Well i you goodies.,Well i am telling you withholding goodies works.,Well i think you have some goodies.,29.0327635934,0.7609399557000001,0.0,0.5333333283555556
Then what did he.,So then what did he do.,Then what did he do.,82.5595969146,0.9822053909,0.6431870218238024,0.7272727223140496
And they trying be and things and.,And they were trying to be cute and say sweet things and.,And they are trying to be and things and.,56.0694144335,0.8212198019,0.0,0.7368421003878117
Anything you the masas.,Anything you do with the masa.,Anything you can do with the masas.,81.5505531408,0.9570121765,0.0,0.7692307642603551
Well i part.,Well i found that part.,Well i have to take a part.,33.0157692819,0.7719680667000001,0.0,0.499999995138889
It might have been based either calorie level.,It might have been based either on a higher calorie level.,It might have been based on either calorie level.,76.8015021516,0.9539511204000001,0.454824424696042,0.79999999505
I not know what it.,I do not know what it is called either.,I do not know what it is.,59.8074050644,0.8965046406,0.6771219109764864,0.8749999950781251
And course he adores me.,And then of course he adores me.,And of course he adores me.,76.6135119242,0.9850679636,0.7289545183625967,0.9230769181065088
And i call her she home.,And i call her she is never home.,And i call her she is home.,70.3647185955,0.8347505927000001,0.6752918218126556,0.9333333283555556
We always played payette that we like year.,We always played like payette that we like beat every year.,We always played payette that we like year.,64.5652198723,0.9311468601,0.34472158634457833,0.8888888839506174
But they have cartilage than you.,But they have more cartilage than you know.,But they have more cartilage than you.,87.5948766913,0.9461662769,0.767279645960659,0.9333333283555556
Well i came.,Well i came over here.,Well i came.,48.1031444501,0.9086310267000001,0.0,0.7499999953125
We a lots her lives trying that.,We could spend a lot of our life trying to contradict that.,We a lot of her lives trying to do that.,32.1423184369,0.7856439352,0.0,0.6363636314049588
But those what she.,But that is what she said.,But those are the things she said.,43.4775815412,0.9251778722,0.0,0.4615384565680473
They had fallen fran.,They had fallen apart fran.,They had fallen fran.,65.6362978522,0.9332776070000001,0.0,0.8888888839506174
What you it.,What do you call it.,What do you think of it.,51.5829493144,0.8300930262,0.0,0.7272727223140496
There they hit it the head.,Even there they hit it on the head.,There they hit it on the head.,82.915868316,0.9403949976,0.7420884818558928,0.7999999950222222
That ban bankruptcy unsecured creditors.,That was ban filed bankruptcy against was unsecured creditors.,That bans bankruptcy unsecured creditors.,56.7674220687,0.900629878,0.0,0.6153846106508877
You honey it really makes me.,You are so strange honey it really makes me wonder.,You honey it really makes me feel.,51.4454201888,0.7887180448000001,0.3864911638244346,0.7058823480968859
I i give you a breaks.,I thought i would give you a break.,I i give you a break.,50.8278034603,0.9430986643,0.5025431541540228,0.8571428522448981
You give sweets man.,You never give sweets man.,You give sweets man.,66.7679719569,0.8311246037000001,0.5789300674674098,0.8888888839506174
Do out our seat without permission.,Do not get out of your seat without permission.,Do we get out of our seat without permission.,78.594146911,0.8469313383,0.392814650900513,0.7777777727777778
A good times.,Having a good time together.,A good time.,29.6486744468,0.9005702734000001,0.0,0.49999999531250006
By the way.,By the way going to c.,By the way.,42.7673263479,0.8440517187000001,0.0,0.6666666622222223
Eat me then.,Well said boy eat me then.,Eat me then.,39.2667176278,0.8982623816,0.0,0.44444444000000005
You guys have been times.,So you guys have been having a good time.,You guys have been through a lot of times.,46.4774569999,0.7987576723,0.0,0.44444443944444445
Why not you come.,Why do not you come.,Why not you come.,70.9894467672,0.950104177,0.5789300674674098,0.8888888839506174
Never down out the mountains.,Never came down out of the mountains.,Never down out of the mountains.,78.9620918988,0.8828760386000001,0.7289545183625967,0.9230769181065088
So you it.,So you would expect it.,So you know it.,23.2819541405,0.7905132771000001,0.0,0.6666666617283951
So i la conversation and i picked stuff for,So i go into la conversation and i picked out all this stuff for.,So i laved a conversation and picked up some stuff for the next day.,50.3537038351,0.8745373487,0.0,0.5185185135253774
And animal grasshopper and bumblebee they could only one.,And the little animals like grasshopper and bumblebee they could only carry one.,And animal grasshopper and bumblebee they could only have one.,64.0239093347,0.9429017305,0.4071631883019393,0.6956521689981097
You are have say something.,You are going to have to say something.,You are going to have to say something.,100.0,1.0000001192,1.0,0.999999995
Naw i that it mine.,Naw i cannot do that it is not mine.,Naw i think that it is mine.,39.8048703371,0.8401329517,0.0,0.7499999950781251
Something it with.,Find something else to pick it up with.,Something to do with it.,30.3596034597,0.7051802874,0.0,0.3076923029585799
Hell we even to in three months.,Hell we cannot even get to court in three months.,Hell we even have to go in three months.,49.3792422487,0.8518256545,0.30374414220764573,0.7368421002770082
I these just much it.,I mean that is just how much it costs.,I think these are just so much more than it.,26.9327507052,0.6833641529000001,0.0,0.42105262659279785
Because it had soared.,Because it had soared so high.,Because it had soared.,73.3007669192,0.9732861519,0.4739878501170792,0.7999999952000001
Sat sat board itself has said.,The sat the sat board itself has said.,Sat sat board itself has said.,73.0158991806,0.9679226875,0.608025321419836,0.7692307642603551
And that is you do that.,And that is easy you can do that.,And that is why you do that.,54.4925625591,0.775518775,0.0,0.7692307642603551
We to chapters one little backgrounds.,We have to go to chapter one to get a little background.,We are to go to chapters one little background.,66.5694325796,0.9185344577000001,0.0,0.6666666617283951
No it does.,No it does not.,No it does not.,100.0,0.9999999404000001,1.0,0.999999995
Yeah i i could.,Yeah i mean i could not.,Yeah i i could.,38.6022253142,0.7843112946,0.0,0.7499999953125
Oh i just one question example.,Oh i just had one question s for example.,Oh i just have one question example.,67.8028847636,0.9323080778,0.0,0.7499999950781251
Well they really the fact that i like.,Well they really are picking on the fact that i am new like.,Well they really are the fact that i like.,61.6813039137,0.6361678839,0.3870094590218788,0.8181818133471075
Now things you do you pass three cards your left.,Now the first thing you do is you pass three cards to your left.,Now things you do you pass three cards to your left.,70.5980549974,0.9587006569000001,0.534716088206538,0.78260869073724
So you one.,So you took that one.,So you have one.,31.1144742444,0.8491022587,0.0,0.6666666617283951
You me enough i changed my mind.,You argued with me long enough i changed my mind.,You me enough i changed my mind.,57.3004483439,0.9009017348,0.5024843709479019,0.8235294069204152
What god does and this the modern views.,What god does and this will be the really the modern catholic view.,What god does and this is the modern view.,50.7430098509,0.9054486156,0.3375287924591442,0.7619047570068028
It that un.,It is just that the un.,It is that un.,28.8239763489,0.9117078185,0.0,0.7999999952000001
This is i to job with.,This is why i did not want to take the job to begin with.,This is a good i to do a job with.,23.0644209672,0.6458313465000001,0.0,0.5454545406198348
Where they came.,Where they came from.,Where they came from.,100.0,1.0000002384,1.0,0.999999995
Shit i loved things.,Shit i loved those things.,Shit i loved things.,72.1881493023,0.9081007242,0.0,0.8888888839506174
It not slave.,It is not really slave.,It is not a slave.,50.7097738164,0.9421143532,0.0,0.7999999950000002
Yeah but you that flexibility.,Yeah but at least you have that flexibility.,Yeah but you have to have that flexibility.,76.3983414236,0.9210852981000001,0.39005788655345264,0.7999999950222222
I would have put.,I would have put awaked.,I would have put it in.,61.8635907846,0.793417573,0.4347208719449915,0.7272727223140496
So he well i not know what i can.,So he says well i do not know what else i can take.,So he well i do not know what i can do.,54.51115565,0.8234391212000001,0.44702464708975587,0.8571428522448981
You know but he,You know but he is a.,You know but he didn’t.,68.8996795673,0.7770830989,0.4548019047027907,0.7272727223140496
I thought you,I thought you were there with.,I thought you were going to be.,57.9635798984,0.8888243437000001,0.3655552228545123,0.6153846104142012
And me i.,And even me i do.,And me i.,19.4688986706,0.8788681030000001,0.0,0.7499999953125
When does these.,When does this go to.,When does this happen.,64.2313469973,0.883826375,0.0,0.6666666617283951
Well i we it.,Well i think how we define it.,Well i know i can do it.,22.0927714138,0.7041537762000001,0.0,0.4615384565680473
We got it.,We got it out.,We got it.,58.2430100776,0.8470815420000001,0.0,0.8571428522448981
Sure they are okay.,Make sure they are fit okay.,Sure they are okay.,51.1696619654,0.7697682381000001,0.0,0.5999999952
That this high propoes.,That had this really disproportionately high propo.,That this is a high propoes.,27.7936064635,0.8357050419000001,0.0,0.4615384565680473
I think it first time i this.,I think it is the first time i have heard that.,I think it was the first time i did this.,55.0537061483,0.8127981424,0.3203558799120806,0.6666666616780046
Or thirty i think it.,Or males under thirty i think it is.,Or thirty i think it is.,64.3553335025,0.7831758261,0.6319145618915731,0.8571428522448981
And horses have hard time.,And the horses have had a hard time.,And horses have a hard time.,62.3335062021,0.9265854359000001,0.3818502221061359,0.8571428522448981
They learn much.,They will learn just as much.,They learn so much.,32.3744794614,0.860558629,0.0,0.5999999952
That what i want.,That is what i want.,That is what i want.,100.0,1.0000001192,1.0,0.999999995
It keeps us from.,It keeps us from moving.,It keeps us from.,64.9269963642,0.8571832180000001,0.5789300674674098,0.8888888839506174
The carts attached.,The cart was still attached.,The carts were attached.,53.0617483425,0.9290742278,0.0,0.4444444395061729
Guy was jokes marlboros.,This guy was telling jokes about marlboros.,Guy was jokes about marlboros.,61.5356559083,0.972176075,0.38498150077635496,0.6666666618055556
But you metro runway heading.,But you kept the metro on this runway heading.,But you know metro runway heading.,55.1865038828,0.8949958086,0.0,0.6666666618666668
Probably something is going go.,Probably something is going to go there.,Probably something is going to go go.,82.9700202113,0.9235962629000001,0.7071067811865475,0.9230769181065088
It is ones that a deal attention.,It is another one that does not take a great deal of attention.,It is one of those that a deal with a lot of attention.,39.4001195427,0.7752116919,0.0,0.666666661701389
So we trish pregnant.,So we already knew trish was pregnant.,So we are going to trish pregnant.,41.2984355714,0.8638076186,0.0,0.5714285664285715
Well write that anyway quote.,Well write that in there anyway in the quote.,Well write that anyway quote.,53.8230399033,0.9498524666,0.0,0.7692307644970415
Ideas he he just,Had no idea where he was going he just took.,Ideas he just said he just said he just said.,20.9868980276,0.6790534258,0.0,0.3076923034319527
It iwill open up your sinuses.,So it is real iwill open up your sinuses.,It will open up your sinuses.,68.3691138481,0.9113430977,0.4004970149398301,0.5333333285333334
What they and cannot.,What they can and cannot.,What they can and cannot do.,93.3113932526,0.984659791,0.6434588841607617,0.9090909041322315
I do not think sciences.,I do not think science is the.,I do not think that sciences are important.,58.7526083722,0.8595948219,0.3155984539112945,0.5333333283555556
But i it is been gives and take.,But i mean it is always been a give and take.,But i think it is been a give and take.,59.1675127842,0.9246838093,0.5210833656670608,0.8571428521541952
Well posture and just take care it.,Well bad posture and just do not take care of it.,Well posture and just take care of it.,69.7183759457,0.7898328304000001,0.4405149609594086,0.8421052582825486
Why they filled.,Why are they filled.,Why they filled.,66.9285723981,0.9377681017,0.0,0.8571428522448981
And have planes over.,And have the planes go over.,And have planes over.,56.3475196721,0.9500683546,0.0,0.7999999952000001
Who do you know that there besides what her name.,Who else do you know that is been there besides what is her name.,Who do you know that there is no other name for her.,41.3747345856,0.8657883406,0.20849418943453335,0.6399999950080001
Yeah he put a floor barns.,Yeah he put a floor in a barn.,Yeah he put a floor in the barns.,76.6103550283,0.9632650018000001,0.6104735835807844,0.7999999950222222
You with hand.,Pressing against you with that left hand.,You have to put your hand in.,15.7045942375,0.7484815717000001,0.0,0.14285713785714302
I a rake but i it.,I have been out hunting for a rake but i found it.,I am a rake but i can't do it.,25.0995313261,0.7403934002,0.2405199074547052,0.5714285665306124
Do you know.,How do you know.,Do you know.,64.6178912988,0.9019587636,0.0,0.5714285665306124
And he this i call stars.,And he said this i will call a star.,And he said this i call stars.,59.6567679905,0.9635246992000001,0.4379518644116554,0.7499999950781251
Which which you she does.,Which which you know she probably already does.,Which which you do not think she does.,41.3346827122,0.8022541999999999,0.0,0.624999995
